"keywords","volume","bid","competition","words","rank_value","avg_kc","language","location"
"how to lose weight fast","201000","$3.25","High","5","$3,767.5","54","en","us"
"how to lose weight in a week","14800","$2.43","Low","7","$224.7","52","en","us"
"indemnity","49500","$3.44","Low","1","$927.8","52","en","us"
"irm stock","22200","$2.81","Low","2","$389.8","50","en","us"
"john deere stock","12100","$5.26","Low","3","$226.8","58","en","us"
"kohls free shipping","33100","$0.58","High","3","$120.0","41","en","us"
"kraft heinz stock","49500","$14.49","Low","3","$927.8","53","en","us"
"l shaped computer desk","18100","$1.84","High","4","$208.1","41","en","us"
"lbd","12100","$1.29","High","1","$97.5","56","en","us"
"levis denim jacket","14800","$1.81","High","3","$167.4","42","en","us"
"levis jean jacket","14800","$1.82","High","3","$168.3","42","en","us"
"levis jeans for men","27100","$1.77","High","4","$299.7","41","en","us"
"lincoln dealership","49500","$4.75","Low","2","$927.8","35","en","us"
"little white dress","14800","$1.72","High","3","$159.1","43","en","us"
"lockheed martin stock","40500","$3.80","Low","3","$759.1","58","en","us"
"loft dresses","18100","$0.48","High","2","$54.3","30","en","us"
"lowes coupon","201000","$0.19","High","2","$238.6","45","en","us"
"lululemon leggings","90500","$0.41","High","2","$231.8","36","en","us"
"macys mother of the bride dresses","18100","$0.57","High","6","$64.5","33","en","us"
"macys swimsuits","14800","$0.83","High","2","$76.8","35","en","us"
"marcos pizza coupon","22200","$0.61","Low","3","$84.6","","en","us"
"marketing strategy","22200","$7.90","Low","2","$416.1","51","en","us"
"matching family outfits","22200","$0.46","High","3","$63.8","44","en","us"
"mauve dress","12100","$1.07","High","2","$80.9","39","en","us"
"mcdonald's stock price","14800","$5.80","Low","3","$277.4","57","en","us"
"men's pant suits","12100","$0.88","High","3","$66.5","38","en","us"
"mens leggings","18100","$1.37","High","2","$154.9","43","en","us"
"mens snow pants","14800","$1.42","High","3","$131.3","46","en","us"
"mens winter coats","60500","$1.53","High","3","$578.4","47","en","us"
"momo stock","22200","$1.89","Low","2","$261.5","52","en","us"
"nike running shorts","14800","$0.90","High","3","$83.2","42","en","us"
"nordstrom mother of the bride dresses","12100","$0.69","High","6","$52.2","43","en","us"
"normcore","12100","$0.56","Low","1","$42.3","47","en","us"
"nutanix stock","18100","$4.56","Low","2","$339.3","51","en","us"
"nutrition store near me","9900","$1.75","Low","4","$108.3","27","en","us"
"orange nutrition","14800","$1.42","Low","2","$131.3","50","en","us"
"outfits for women","12100","$1.53","High","3","$115.7","37","en","us"
"papa johns promo code","301000","$0.74","Low","4","$1,391.7","43","en","us"
"papa murphy's coupon code","22200","$0.28","Low","4","$38.8","42","en","us"
"patagonia promo code","12100","$3.98","High","3","$226.8","41","en","us"
"patagonia sweater","12100","$0.69","High","2","$52.2","50","en","us"
"petite clothing","14800","$2.71","High","2","$250.6","40","en","us"
"pfizer stock price","40500","$1.90","Low","3","$480.8","53","en","us"
"planet fitness promo code","60500","$2.16","Low","4","$816.5","39","en","us"
"plus size special occasion dresses","14800","$1.44","High","5","$133.2","43","en","us"
"pnc stock","14800","$2.70","Low","2","$249.7","48","en","us"
"pti stock","27100","$3.73","Low","2","$508.0","48","en","us"
"rave outfits","40500","$0.71","High","2","$179.7","","en","us"
"real estate attorney","33100","$10.88","Medium","3","$620.4","40","en","us"
"real estate investing","49500","$13.10","High","3","$927.8","51","en","us"
"reformation dresses","60500","$0.85","High","2","$321.3","39","en","us"
"rh stock","27100","$1.56","Low","2","$264.8","52","en","us"
"romper dress","33100","$0.76","High","2","$157.2","38","en","us"
"ruched dress","14800","$1.01","High","2","$93.4","35","en","us"
"run stock","12100","-","Low","2","-","49","en","us"
"seatgeek codes","14800","$1.44","Low","2","$133.2","43","en","us"
"seel stock","40500","$0.20","Low","2","$50.4","44","en","us"
"sens stock","12100","$0.66","Low","2","$49.7","47","en","us"
"shearling coat","22200","$1.48","High","2","$205.3","36","en","us"
"sheath dress","27100","$1.70","High","2","$287.9","36","en","us"
"shopify stock","90500","$6.59","Low","2","$1,696.3","50","en","us"
"shutterfly coupon codes","12100","$1.55","Medium","3","$117.2","47","en","us"
"silk dress","27100","$1.35","High","2","$228.6","39","en","us"
"silver dress","33100","$1.03","High","2","$213.0","40","en","us"
"skinny girl jeans","14800","$1.76","High","3","$162.8","33","en","us"
"small desk","60500","$1.27","High","2","$480.1","42","en","us"
"snap stock","301000","$1.26","Low","2","$2,369.6","54","en","us"
"state farm insurance quote","18100","$14.66","Medium","4","$339.3","","en","us"
"stocks to buy now","27100","$4.30","Medium","4","$508.0","51","en","us"
"stocks today","60500","$3.19","Low","2","$1,134.0","65","en","us"
"summer wedding guest dresses","18100","$2.10","High","4","$237.5","","en","us"
"sweat shorts","22200","$1.25","High","2","$173.4","42","en","us"
"swks stock","18100","$2.05","Low","2","$231.4","55","en","us"
"target dresses","33100","$0.76","High","2","$157.2","47","en","us"
"tcehy stock","14800","$3.96","Low","2","$277.4","51","en","us"
"teen clothing stores","14800","$1.27","High","3","$117.4","35","en","us"
"tesla dealership","49500","$6.39","Low","2","$927.8","44","en","us"
"tmus stock","18100","-","Low","2","-","55","en","us"
"torrid promo code","14800","$1.18","High","3","$109.1","40","en","us"
"toyota dealership","450000","$6.98","Low","2","$8,434.8","26","en","us"
"travel agency","135000","$6.96","Medium","2","$2,530.4","35","en","us"
"tree nursery near me","27100","$1.76","High","4","$298.0","33","en","us"
"trucks for sale near me","74000","$1.77","High","5","$818.4","38","en","us"
"true religion jacket","12100","$0.75","High","3","$56.7","39","en","us"
"tweed jacket","18100","$1.32","High","2","$149.3","33","en","us"
"urban air coupons","12100","$0.87","Low","3","$65.8","26","en","us"
"urban outfitters promo code","49500","$1.03","Medium","4","$318.6","46","en","us"
"usaa auto loan","12100","$2.55","Low","3","$192.8","35","en","us"
"used car loan rates","18100","$5.29","High","4","$339.3","50","en","us"
"used cars near me","368000","$4.37","High","4","$6,897.8","49","en","us"
"used clothing","12100","$1.02","High","2","$77.1","30","en","us"
"used tesla model s","14800","$1.20","Medium","4","$111.0","","en","us"
"used toyota corolla","14800","$5.36","High","3","$277.4","","en","us"
"utx stock","40500","$2.27","Low","2","$574.4","58","en","us"
"uvxy stock","27100","$2.03","Low","2","$343.7","45","en","us"
"vhc stock","12100","$9.13","Low","2","$226.8","46","en","us"
"victoria secret coupon code","18100","$1.65","High","4","$186.6","40","en","us"
"victorian dress","22200","$0.57","High","2","$79.1","37","en","us"
"vintage wedding dresses","33100","$0.60","High","3","$124.1","35","en","us"
"vw credit","60500","$9.69","Low","2","$1,134.0","39","en","us"
"w stock","22200","-","Low","2","-","55","en","us"
"wba stock","49500","$0.07","Low","2","$21.7","54","en","us"
"white bridal shower dress","14800","$1.46","High","4","$135.0","38","en","us"
"white maternity dress","22200","$0.98","High","3","$135.9","41","en","us"
"white summer dress","27100","$1.14","High","3","$193.0","43","en","us"
"white tank top","12100","$1.43","High","3","$108.1","","en","us"
"whole 30","246000","$1.07","High","2","$1,644.6","44","en","us"
"wmt stock","90500","$1.91","Low","2","$1,080.0","57","en","us"
"workout leggings","22200","$2.74","High","2","$380.1","44","en","us"
"xilinx stock","18100","$2.35","Low","2","$266.0","53","en","us"
"xom stock price","74000","$1.47","Low","3","$679.7","55","en","us"
"yellow dress","60500","$1.05","High","2","$396.9","41","en","us"
"yeti stock","40500","$2.71","Low","2","$685.8","49","en","us"
