"keywords","volume","bid","competition","words","rank_value","avg_kc","language","location"
"criminal law attorney","1600","$51.93","Medium","3","$30.0","39","en","us"
"cruise and flight packages","1600","$2.00","High","4","$20.0","46","en","us"
"cweb stock","3600","$3.13","Low","2","$67.5","42","en","us"
"discount clothing stores","5400","$1.59","High","3","$53.7","39","en","us"
"dltr stock","9900","$1.84","Low","2","$113.8","52","en","us"
"dodge charger price","5400","$3.54","High","3","$101.2","52","en","us"
"dominos pizza coupon code","2900","$0.31","Low","4","$5.6","45","en","us"
"dreams riviera cancun resort & spa","1600","$2.64","Medium","6","$26.4","43","en","us"
"electric leaf blower","9900","$0.68","High","3","$42.1","50","en","us"
"elopement announcements","1600","$3.25","High","2","$30.0","39","en","us"
"emhtf stock","5400","$1.83","Low","2","$61.6","47","en","us"
"enbridge stock price","6600","$3.92","Low","3","$123.7","50","en","us"
"english muffin nutrition","1900","$2.51","Low","3","$29.8","39","en","us"
"erbb stock","5400","$3.46","Low","2","$101.2","41","en","us"
"ethical fashion","1600","$2.50","High","2","$25.0","37","en","us"
"etp stock price","1000","$1.82","Low","3","$11.4","44","en","us"
"fdx stock price","8100","$1.77","Low","3","$89.6","56","en","us"
"file cabinet on wheels","1900","$2.37","High","4","$28.1","43","en","us"
"fixed rate","1600","$7.58","Low","2","$30.0","56","en","us"
"ford five hundred","4400","$1.45","Low","3","$39.9","46","en","us"
"forever 21 discount","2900","$0.65","High","3","$11.8","47","en","us"
"fossil promo code","5400","$4.13","High","3","$101.2","44","en","us"
"g35 sedan","2400","$1.12","Medium","2","$16.8","35","en","us"
"godaddy renewal coupon","2400","$1.03","Low","3","$15.5","34","en","us"
"google stock screener","1600","$6.58","Low","3","$30.0","57","en","us"
"graco coupons","1900","$1.68","High","2","$19.9","37","en","us"
"green jeans","6600","$1.50","High","2","$61.9","39","en","us"
"green loans","2400","$4.26","High","2","$45.0","33","en","us"
"groupon trips","3600","$0.25","Low","2","$5.6","52","en","us"
"grubhub discount code","2900","$0.92","Low","3","$16.7","39","en","us"
"gymshark coupon code","4400","$1.13","High","3","$31.1","43","en","us"
"housing loan interest rate","1300","$7.77","High","4","$24.4","55","en","us"
"how fast can you lose weight","1600","$2.85","Low","6","$28.5","52","en","us"
"how to get rid of thigh fat","5400","$6.46","Low","7","$101.2","42","en","us"
"how to get skinny fast","6600","$1.68","Low","5","$69.3","40","en","us"
"how to lose 15 pounds","2400","$3.14","Low","5","$45.0","45","en","us"
"how to lose 20 pounds in a week","2900","$1.83","Low","8","$33.2","44","en","us"
"how to lose back fat","9900","$2.86","Low","5","$176.9","41","en","us"
"how to lose weight fast for women","1900","$2.07","High","7","$24.6","55","en","us"
"huracan for sale","1900","$0.89","Medium","3","$10.6","40","en","us"
"idexx stock","5400","$2.02","Low","2","$68.3","53","en","us"
"infinity dress styles","1600","$0.28","High","3","$2.8","31","en","us"
"instagram marketing","5400","$5.92","Medium","2","$101.2","50","en","us"
"ivz stock","9900","$1.81","Low","2","$111.7","51","en","us"
"japanese landscape","3600","$1.76","Medium","2","$39.6","35","en","us"
"jnj stock price today","8100","-","Low","4","-","60","en","us"
"key construction","1300","$4.30","Low","2","$24.4","41","en","us"
"kohls 20 off","2400","$0.08","Low","3","$1.2","41","en","us"
"lakeview mortgage","5400","$11.06","Low","2","$101.2","35","en","us"
"lamborghini murcielago for sale","3600","$0.36","High","4","$8.1","37","en","us"
"landscape lighting design","1600","$3.81","High","3","$30.0","41","en","us"
"landscaping services near me","6600","$9.18","Medium","4","$123.7","32","en","us"
"laser cut invitations","2400","$1.72","High","3","$25.8","33","en","us"
"last minute vacations","8100","$2.26","High","3","$114.4","42","en","us"
"law attorney","1300","$9.89","Low","2","$24.4","21","en","us"
"lexus lx 570 for sale","2900","$3.94","Medium","5","$54.4","40","en","us"
"lincoln life insurance","4400","$4.32","Medium","3","$82.5","44","en","us"
"low calorie breakfast","12100","$2.64","Low","3","$199.6","42","en","us"
"low carb drinks","5400","$1.54","High","3","$52.0","42","en","us"
"malpractice insurance","6600","$13.11","High","2","$123.7","47","en","us"
"maple syrup nutrition","2900","$0.67","Medium","3","$12.1","38","en","us"
"maurices dresses","5400","$0.48","High","2","$16.2","44","en","us"
"medicare plans","8100","$20.99","High","2","$151.8","53","en","us"
"melia caribe tropical","1900","$2.27","Low","3","$27.0","41","en","us"
"men clothing styles","9900","$2.92","High","3","$180.6","29","en","us"
"mens clothing brands","9900","$2.52","High","3","$155.9","43","en","us"
"mens shorts sale","5400","$2.23","High","3","$75.2","48","en","us"
"metal building house","3600","$0.78","High","3","$17.5","38","en","us"
"minted wedding invitations","8100","$1.33","High","3","$67.3","51","en","us"
"mobile home insurance","8100","$30.48","High","3","$151.8","53","en","us"
"mobile loans","6600","$4.28","Medium","2","$123.7","26","en","us"
"morphe coupon code","2900","$1.27","High","3","$23.0","34","en","us"
"mossimo clothing","6600","$0.56","High","2","$23.1","38","en","us"
"mother of the bride dresses near me","4400","$0.76","High","7","$20.9","39","en","us"
"mro stock price","9900","-","Low","3","-","53","en","us"
"my veterans united","3600","$0.62","Low","3","$14.0","47","en","us"
"nissan gtr r34 for sale","1900","$1.74","Medium","5","$20.7","33","en","us"
"no carb diet foods","1300","$0.31","Medium","4","$2.5","35","en","us"
"no credit check loans near me","4400","$3.86","Medium","6","$82.5","24","en","us"
"ocean coral & turquesa","1600","$2.81","Low","4","$28.1","38","en","us"
"office cabinets","8100","$3.94","High","2","$151.8","43","en","us"
"office desk with hutch","1600","$2.12","High","4","$21.2","39","en","us"
"okta stock price","9900","$17.52","Low","3","$185.6","49","en","us"
"old navy bathing suits","8100","$0.88","High","4","$44.5","47","en","us"
"one main loan","9900","$2.25","Medium","3","$139.2","49","en","us"
"pakistani wedding dresses","4400","$0.36","High","3","$9.9","28","en","us"
"paradisus la perla","2400","$1.75","Low","3","$26.2","42","en","us"
"parmesan cheese nutrition","1900","$0.04","Low","3","$0.5","35","en","us"
"payday advance loans","6600","$5.38","Medium","3","$123.7","35","en","us"
"payday lenders","4400","$4.73","Medium","2","$82.5","47","en","us"
"penfed auto loan","5400","$9.89","Low","3","$101.2","37","en","us"
"pier one promo code","2400","$0.40","High","4","$6.0","42","en","us"
"pii stock","6600","-","Low","2","-","51","en","us"
"pki stock","2400","$1.82","Low","2","$27.2","51","en","us"
"plus size cotton dresses","1300","$1.57","High","4","$12.8","42","en","us"
"plus size maxi romper","1300","$0.76","High","4","$6.2","41","en","us"
"plus size satin dress","1300","$1.02","High","4","$8.3","34","en","us"
"plus size vintage wedding dresses","1600","$0.61","High","5","$6.1","29","en","us"
"plymouth barracuda for sale","2400","$0.29","High","4","$4.4","36","en","us"
"pnc mortgage speedpay","2400","$10.50","Low","3","$45.0","26","en","us"
"pro bono attorneys","4400","$2.63","Medium","3","$72.3","41","en","us"
"proflowers promo code","8100","$3.53","High","3","$151.8","34","en","us"
"purple office chair","1300","$1.45","High","3","$11.8","43","en","us"
"pyramid clothing","6600","$0.32","High","2","$13.2","27","en","us"
"rcl stock","9900","-","Low","2","-","51","en","us"
"revzilla promo code","3600","$1.47","Medium","3","$33.1","36","en","us"
"rothys coupon code","2900","$0.40","High","3","$7.3","36","en","us"
"round office table","1000","$4.38","High","3","$18.7","37","en","us"
"runners diet","5400","$0.63","Low","2","$21.3","44","en","us"
"saint laurent jacket","2400","$1.55","High","3","$23.2","44","en","us"
"scion im","5400","$2.88","Low","2","$97.3","46","en","us"
"se ranking","1300","$1.59","Low","2","$12.9","40","en","us"
"sequin cocktail dresses","5400","$1.51","High","3","$51.0","39","en","us"
"short mother of the bride dresses","8100","$0.74","High","6","$37.5","36","en","us"
"showpo dresses","1900","$0.56","High","2","$6.7","36","en","us"
"silk slip dress","9900","$1.70","High","3","$105.2","44","en","us"
"small desk with drawers","8100","$1.14","High","4","$57.7","43","en","us"
"solar car battery charger","2900","$0.57","High","4","$10.3","32","en","us"
"spaghetti strap","3600","$0.76","High","2","$17.1","48","en","us"
"staples printer paper","1600","$1.04","High","3","$10.4","45","en","us"
"state farm drive safe and save","6600","$1.12","Low","6","$46.2","50","en","us"
"stihl gas leaf blower","1300","$0.92","High","4","$7.5","42","en","us"
"stubhub discount","3600","$1.48","Medium","2","$33.3","41","en","us"
"tesla pre owned","8100","$0.83","Low","3","$42.0","40","en","us"
"the pyramid at grand oasis","2400","$2.23","Medium","5","$33.5","40","en","us"
"tobi clothing","2400","$1.79","High","2","$26.8","37","en","us"
"tortilla carbs","6600","$0.33","Low","2","$13.6","35","en","us"
"travelers home insurance","6600","$8.38","Medium","3","$123.7","40","en","us"
"tweed jacket womens","5400","$1.46","High","3","$49.3","35","en","us"
"tyme stock","6600","-","Low","2","-","46","en","us"
"umr provider","6600","$11.79","Low","2","$123.7","35","en","us"
"uninsured motorist","6600","$6.71","Low","2","$123.7","44","en","us"
"used car dealerships no credit check near me","2900","$10.60","High","8","$54.4","28","en","us"
"used jeep wrangler for sale under 5000","2900","$2.89","High","7","$52.4","31","en","us"
"used mustangs for sale","9900","$2.65","High","4","$163.9","38","en","us"
"uvxy stock price","5400","-","Low","3","-","48","en","us"
"vans discount code","4400","$2.54","High","3","$69.8","41","en","us"
"veeva stock","9900","$3.96","Low","2","$185.6","48","en","us"
"virgin mobile promo code","2400","$2.63","Low","4","$39.4","39","en","us"
"vistaprint promo","5400","$2.45","High","2","$82.7","44","en","us"
"vivid seats promo","2400","$2.08","Medium","3","$31.2","40","en","us"
"vivienne westwood bridal","1600","$0.73","High","3","$7.3","39","en","us"
"volvo c30 for sale","1900","$1.07","Medium","4","$12.7","39","en","us"
"volvo xc60 2016","3600","$2.51","Low","3","$56.5","45","en","us"
"vw westfalia for sale","1900","$0.72","High","4","$8.6","34","en","us"
"walgreens stock price","9900","$3.33","Low","3","$185.6","57","en","us"
"wedding bakery","1600","$0.98","Low","2","$9.8","33","en","us"
"wedding guest maxi dress","6600","$1.48","High","4","$61.0","44","en","us"
"wells fargo heloc","3600","$6.24","Medium","3","$67.5","45","en","us"
"white dodge charger","3600","$3.51","Low","3","$67.5","39","en","us"
"wholesale auto","5400","$1.69","Low","2","$57.0","28","en","us"
"workout gear","5400","$2.35","High","2","$79.3","45","en","us"
"yellow jeep wrangler","5400","$3.82","Medium","3","$101.2","40","en","us"
"zara jackets","5400","$0.96","High","2","$32.4","45","en","us"
"zoosk promo code","8100","$0.63","Low","3","$31.9","33","en","us"
