"keywords","volume","bid","competition","words","rank_value","avg_kc","language","location"
"keto pasta","18100","$0.54","High","2","$61.1","35","en","us"
"kneeling chair","14800","$0.85","High","2","$78.6","43","en","us"
"kohls in store coupon","49500","$0.11","Medium","4","$34.0","43","en","us"
"korean fashion","18100","$0.86","High","2","$97.3","26","en","us"
"lamborghini dealership","14800","$1.55","Low","2","$143.3","34","en","us"
"landscape architecture","27100","$7.27","Low","2","$508.0","52","en","us"
"leggings for women","40500","$2.36","High","3","$597.2","46","en","us"
"levis jeans","165000","$2.55","High","2","$2,628.9","49","en","us"
"levis shorts","22200","$1.32","High","2","$183.1","42","en","us"
"long sleeve lace dress","12100","$0.90","High","4","$68.0","38","en","us"
"low carb desserts","27100","$0.47","High","3","$79.6","37","en","us"
"lowes promotional code","12100","$0.50","High","3","$37.8","43","en","us"
"lularoe jessie","12100","$0.21","Medium","2","$16.1","22","en","us"
"lykan hypersport","40500","$0.07","Low","2","$17.7","43","en","us"
"macys white dresses","14800","$0.63","High","3","$58.3","34","en","us"
"masquerade dress","14800","$0.74","High","2","$68.4","40","en","us"
"maternity stores","18100","$1.42","High","2","$160.6","40","en","us"
"men's clothing stores near me","18100","$1.64","High","6","$185.5","44","en","us"
"mens designer jeans","12100","$1.29","High","3","$97.5","44","en","us"
"mens jeans sale","12100","$1.52","High","3","$114.9","44","en","us"
"mens leather jackets","90500","$1.69","High","3","$955.6","42","en","us"
"mens north face jacket","49500","$1.46","High","4","$451.5","52","en","us"
"mercedes benz dealer","18100","$6.46","Low","3","$339.3","35","en","us"
"met gala","165000","$0.09","Low","2","$92.8","53","en","us"
"microsoft stock price","110000","$4.55","Low","3","$2,061.8","56","en","us"
"modest dresses","22200","$1.29","High","2","$178.9","28","en","us"
"mortgage broker","22200","$12.64","Medium","2","$416.1","49","en","us"
"mother of the bride dresses tea length","18100","$0.83","High","7","$93.9","42","en","us"
"mrk stock price","18100","-","Low","3","-","55","en","us"
"myinstantoffer","14800","$6.90","Medium","1","$277.4","25","en","us"
"nike jumpsuit men","18100","$0.72","High","3","$81.4","41","en","us"
"nike shorts men","49500","$1.32","High","3","$408.2","45","en","us"
"nike windrunner jacket","18100","$0.73","High","3","$82.6","39","en","us"
"nissan dealership near me","110000","$8.17","Medium","4","$2,061.8","31","en","us"
"nokia stock","90500","$1.86","Low","2","$1,051.7","53","en","us"
"north face jacket","201000","$1.13","High","3","$1,419.1","49","en","us"
"novartis stock","12100","$2.53","Low","2","$191.1","56","en","us"
"office max printing","18100","$1.88","Medium","3","$212.6","46","en","us"
"oil stocks","12100","$4.46","Low","2","$226.8","57","en","us"
"one piece bathing suits","49500","$2.71","High","4","$838.1","40","en","us"
"online coupons","12100","$2.28","High","2","$172.4","49","en","us"
"otlk stock","14800","$2.78","Low","2","$256.9","43","en","us"
"outback coupons","40500","$0.90","Medium","2","$227.7","37","en","us"
"papa johns codes","14800","$0.38","Low","3","$35.1","43","en","us"
"parent plus loan","49500","$8.93","Medium","3","$927.8","51","en","us"
"payday loans online same day","12100","$6.40","Low","5","$226.8","33","en","us"
"peanut butter nutrition","12100","$2.39","Low","3","$180.7","46","en","us"
"peer to peer lending","22200","$3.66","High","4","$416.1","45","en","us"
"pep stock","22200","-","Low","2","-","58","en","us"
"pink leggings","14800","$1.04","High","2","$96.2","43","en","us"
"plant nursery","90500","$1.14","Low","2","$644.6","30","en","us"
"plus size maxi dresses","49500","$1.25","High","4","$386.6","42","en","us"
"plus size mother of the bride dresses","49500","$1.32","High","7","$408.2","38","en","us"
"pre diabetic diet","14800","$1.31","Medium","3","$121.1","47","en","us"
"progressive insurance quote","40500","$8.42","Medium","3","$759.1","66","en","us"
"protein in egg white","12100","$0.78","High","4","$59.0","47","en","us"
"radish nutrition","12100","$0.19","Low","2","$14.4","42","en","us"
"real estate attorney near me","18100","$9.66","Medium","5","$339.3","39","en","us"
"reformation clothing","22200","$0.60","High","2","$83.2","51","en","us"
"renovation","49500","$3.20","Low","1","$927.8","37","en","us"
"rock revival jeans","33100","$0.42","High","3","$86.9","37","en","us"
"rue 21 coupons","27100","$1.19","Medium","3","$201.5","33","en","us"
"salmon nutrition","18100","$3.90","Low","2","$339.3","46","en","us"
"sbux stock","60500","$0.73","Low","2","$275.9","56","en","us"
"self directed ira","12100","$19.01","High","3","$226.8","46","en","us"
"sell my car","49500","$10.95","High","3","$927.8","48","en","us"
"sephora coupon code","14800","$1.10","Medium","3","$101.7","47","en","us"
"sexy red dress","18100","$0.84","High","3","$95.0","39","en","us"
"short black dress","14800","$0.96","High","3","$88.8","36","en","us"
"short formal dresses","40500","$0.90","High","3","$227.7","42","en","us"
"skt stock","12100","$1.20","Low","2","$90.8","49","en","us"
"sofi loans","27100","$9.42","Medium","2","$508.0","47","en","us"
"southern company stock","27100","$2.10","Low","3","$355.6","51","en","us"
"state farm insurance near me","12100","$9.15","Low","5","$226.8","41","en","us"
"stock exchange","14800","$3.17","Low","2","$277.4","62","en","us"
"stock market","1500000","$3.81","Low","2","$28,116.0","64","en","us"
"superman t shirt","12100","$0.69","High","3","$52.2","48","en","us"
"sweater coat","12100","$1.58","High","2","$119.5","41","en","us"
"target bathing suits","40500","$0.80","High","3","$202.4","45","en","us"
"tblt stock","12100","-","Low","2","-","44","en","us"
"tj maxx coupon","40500","$0.52","Medium","3","$131.6","44","en","us"
"toddler boy clothes","14800","$1.42","High","3","$131.3","50","en","us"
"tracfone promo codes","33100","$2.24","High","3","$463.3","32","en","us"
"trees for sale","14800","$0.86","High","3","$79.5","36","en","us"
"tsm stock","14800","$1.41","Low","2","$130.5","53","en","us"
"uber eats promo code","165000","$4.27","Low","4","$3,092.8","44","en","us"
"us auto sales","40500","$3.11","Low","3","$759.1","43","en","us"
"us treasury bonds","12100","$5.35","Low","3","$226.8","61","en","us"
"used jeep wrangler","60500","$3.32","High","3","$1,134.0","38","en","us"
"used porsche","14800","$1.75","High","2","$161.8","36","en","us"
"used range rover","22200","$2.17","Medium","3","$301.0","39","en","us"
"used tesla for sale","33100","$0.73","Medium","4","$151.0","45","en","us"
"velvet dress","40500","$1.26","High","2","$318.8","45","en","us"
"vti stock price","18100","$2.72","Low","3","$307.6","52","en","us"
"vz stock","90500","$0.82","Low","2","$463.7","60","en","us"
"walmart grocery coupon","18100","$0.54","Low","3","$61.1","40","en","us"
"wedding cakes near me","14800","$1.34","Low","4","$123.9","37","en","us"
"wedding invitations","246000","$5.63","High","2","$4,611.0","49","en","us"
"wheelbarrow","135000","$0.74","High","1","$624.2","47","en","us"
"white formal dresses","22200","$1.07","High","3","$148.4","38","en","us"
"whole 30 meal plan","22200","$1.59","High","4","$220.5","35","en","us"
"wool sweater","9900","$1.51","High","2","$93.4","38","en","us"
"yahoo finance quotes","40500","$0.25","Low","3","$63.3","68","en","us"
"yankee candle coupon","33100","$0.69","High","3","$142.7","39","en","us"
"yoga pants for women","12100","$2.25","High","4","$170.1","41","en","us"
"yoga shorts","12100","$1.57","High","2","$118.7","35","en","us"
