"keywords","volume","bid","competition","words","rank_value","avg_kc","language","location"
"family law attorney","33100","$25.29","Medium","3","$620.4","35","en","us"
"fashion trends 2019","12100","$1.47","High","3","$111.1","52","en","us"
"fdx stock","40500","$1.50","Low","2","$379.6","57","en","us"
"fenty clothing","14800","$0.33","High","2","$30.5","50","en","us"
"fha loan","135000","$7.79","High","2","$2,530.4","56","en","us"
"fred loya","60500","$9.07","Medium","2","$1,134.0","36","en","us"
"free keto diet plan","27100","$1.48","High","4","$250.6","42","en","us"
"gamestop coupons","22200","$0.41","Medium","2","$56.9","44","en","us"
"garden hoe","18100","$0.36","High","2","$40.7","42","en","us"
"gd stock","33100","-","Low","2","-","56","en","us"
"glass desk","18100","$1.39","High","2","$157.2","37","en","us"
"gopro stock","33100","$5.62","Low","2","$620.4","47","en","us"
"greatlakes borrowing","27100","$4.67","Low","2","$508.0","41","en","us"
"greatlakes student loans","33100","$17.37","Low","3","$620.4","41","en","us"
"grubhub promo code","135000","$1.06","Low","3","$894.1","42","en","us"
"h&m coupon code","12100","$1.07","High","4","$80.9","40","en","us"
"harbor freight 20 coupon","22200","$0.27","Low","4","$37.5","","en","us"
"harley davidson jackets","12100","$1.23","High","3","$93.0","42","en","us"
"high waisted mom jeans","12100","$1.25","High","4","$94.5","39","en","us"
"home equity loan rates","33100","$14.92","High","4","$620.4","62","en","us"
"home office desk","33100","$2.59","High","3","$535.6","47","en","us"
"honey coupon","60500","$1.82","Low","2","$688.0","54","en","us"
"hot pink dress","22200","$1.36","High","3","$188.6","37","en","us"
"how to get rid of belly fat","40500","$1.72","High","7","$435.2","51","en","us"
"how to lose arm fat","22200","$3.69","Low","5","$416.1","32","en","us"
"how to lose belly fat men","18100","$1.96","Medium","6","$221.7","52","en","us"
"how to lose weight","165000","$4.46","Medium","4","$3,092.8","53","en","us"
"ikea white desk","14800","$0.66","High","3","$61.0","","en","us"
"intermittent fasting plan","27100","$1.38","Medium","3","$233.7","45","en","us"
"jack bogle","12100","$1.20","Low","2","$90.7","49","en","us"
"jdst stock","18100","$6.09","Low","2","$339.3","43","en","us"
"jean skirt","49500","$1.02","High","2","$315.5","39","en","us"
"keto cookie recipes","14800","$0.51","Low","3","$47.2","35","en","us"
"keto cookies","40500","$0.88","High","2","$222.7","36","en","us"
"keto mcdonalds","18100","$2.77","Low","2","$313.3","33","en","us"
"kitchen remodel cost","18100","$8.97","High","3","$339.3","50","en","us"
"ko stock","74000","$2.49","Low","2","$1,151.3","","en","us"
"l shaped desk","110000","$1.77","High","3","$1,216.5","43","en","us"
"land rover dealership","14800","$5.14","Low","3","$277.4","31","en","us"
"landscaping companies","22200","$7.91","Medium","2","$416.1","34","en","us"
"last minute travel deals","33100","$2.08","High","4","$430.2","44","en","us"
"lawn roller","18100","$0.63","High","2","$71.3","40","en","us"
"lawyers near me","90500","$13.91","Medium","3","$1,696.3","27","en","us"
"lemonade renters insurance","14800","$5.65","Medium","3","$277.4","37","en","us"
"leopard dress","14800","$1.10","High","2","$101.7","36","en","us"
"lexus gs 350","33100","$5.84","Low","3","$620.4","48","en","us"
"lexus rx 350 used","14800","$5.27","High","4","$277.4","37","en","us"
"lincoln dealership near me","33100","$5.14","Medium","4","$620.4","","en","us"
"long coat men","12100","$0.93","High","3","$70.3","45","en","us"
"long dress","74000","$1.11","High","2","$513.2","40","en","us"
"lowes promo code","74000","$0.49","High","3","$226.6","44","en","us"
"maternity dresses for baby shower","33100","$0.98","High","5","$202.7","38","en","us"
"medicare part a","40500","$6.95","Low","3","$759.1","46","en","us"
"mens winter jackets","40500","$1.94","High","3","$490.9","49","en","us"
"mercedes benz dealership","14800","$6.92","Low","3","$277.4","31","en","us"
"mercedes benz near me","12100","$9.45","Low","4","$226.8","36","en","us"
"metlife auto insurance","18100","$11.21","Medium","3","$339.3","56","en","us"
"mnkd stock","18100","$3.41","Low","2","$339.3","49","en","us"
"moncler jacket mens","18100","$1.42","High","3","$160.6","","en","us"
"mutual funds","90500","$5.90","Medium","2","$1,696.3","53","en","us"
"neon dress","14800","$0.91","High","2","$84.2","33","en","us"
"new years eve dress","33100","$1.23","High","4","$254.4","34","en","us"
"nike golf shirts","14800","$1.13","High","3","$104.5","","en","us"
"no credit check loans","49500","$4.00","Medium","4","$927.8","39","en","us"
"nokia stock price","14800","$2.85","Low","3","$263.5","","en","us"
"nutrients","27100","$0.72","Low","1","$121.9","58","en","us"
"nutrition facts","33100","$0.76","Low","2","$157.2","52","en","us"
"opk stock","12100","$0.41","Low","2","$31.0","49","en","us"
"outfits for girls","12100","$0.73","High","3","$55.2","39","en","us"
"pageant dresses for girls","14800","$0.54","High","4","$49.9","29","en","us"
"pepsi stock","49500","$6.09","Low","2","$927.8","51","en","us"
"plus size formal dresses","74000","$1.26","High","4","$582.6","39","en","us"
"plus size maternity","12100","$2.04","High","3","$154.2","41","en","us"
"pottery barn promo code","14800","$2.04","High","4","$188.6","","en","us"
"promlily","12100","$0.14","High","1","$10.4","36","en","us"
"purple bridesmaid dresses","12100","$0.82","High","3","$62.0","45","en","us"
"rack room shoes coupon","22200","$0.16","Medium","4","$22.2","38","en","us"
"rkda stock","18100","$1.37","Low","2","$154.8","","en","us"
"roku stock price","60500","$2.21","Low","3","$835.4","57","en","us"
"romantic getaways near me","14800","$1.49","Low","4","$137.8","43","en","us"
"rtn stock","27100","$0.12","Low","2","$21.0","56","en","us"
"ruffle dress","14800","$1.08","High","2","$99.9","40","en","us"
"seo services","14800","$24.04","Medium","2","$277.4","44","en","us"
"shein clothing","40500","$0.39","High","2","$98.7","35","en","us"
"shopify stock price","14800","$6.02","Low","3","$277.4","52","en","us"
"social media marketing","40500","$9.71","Medium","3","$759.1","55","en","us"
"sofi mohela","14800","$15.01","Low","2","$277.4","30","en","us"
"solar panel cost","27100","$6.43","High","3","$508.0","39","en","us"
"sonic nutrition","18100","$0.14","Low","2","$15.8","35","en","us"
"spacex stock","18100","$2.88","Low","2","$325.7","42","en","us"
"speed dating","18100","$2.03","Low","2","$229.6","46","en","us"
"sportswear","14800","$2.25","High","1","$208.1","48","en","us"
"stock broker","27100","$21.68","Low","2","$508.0","48","en","us"
"surety","18100","$7.03","Low","1","$339.3","","en","us"
"swimsuits 2019","14800","$0.79","High","2","$72.8","43","en","us"
"t shirt dress","74000","$1.00","High","3","$462.4","38","en","us"
"t stock price","49500","$0.10","Low","3","$30.9","59","en","us"
"target free shipping","14800","$0.87","Low","3","$80.5","50","en","us"
"tlt stock","27100","$4.36","Low","2","$508.0","49","en","us"
"toddler girl clothes","18100","$1.20","High","3","$135.7","45","en","us"
"tommy bahama shirts","14800","$1.68","High","3","$155.4","34","en","us"
"toyota financial payment","12100","$5.21","Low","3","$226.8","40","en","us"
"travel deals","14800","$3.04","High","2","$277.4","53","en","us"
"tuxedo dress","22200","$1.50","High","2","$208.1","38","en","us"
"twtr stock","110000","$2.70","Low","2","$1,855.7","58","en","us"
"txn stock","18100","$3.60","Low","2","$339.3","56","en","us"
"type 2 diabetes diet","14800","$3.63","Medium","4","$277.4","53","en","us"
"uaa stock","27100","$20.03","Low","2","$508.0","54","en","us"
"uber discount code","14800","$2.15","Low","3","$198.8","42","en","us"
"under armour shorts","14800","$2.07","High","3","$191.4","44","en","us"
"unsecured loans","14800","$10.67","High","2","$277.4","52","en","us"
"used audi","14800","$4.58","Medium","2","$277.4","","en","us"
"used audi for sale","12100","$3.36","High","4","$226.8","","en","us"
"vanguard roth ira","18100","$2.81","Low","3","$317.8","48","en","us"
"venus dresses","49500","$0.47","High","2","$145.4","","en","us"
"viator promo code","12100","$3.00","Medium","3","$226.8","49","en","us"
"vintage store","14800","$1.39","Medium","2","$128.5","","en","us"
"volkswagen dealership near me","40500","$10.42","Medium","4","$759.1","","en","us"
"wb stock","22200","-","Low","2","-","51","en","us"
"wedding cake toppers","40500","$0.65","High","3","$164.5","51","en","us"
"weight loss plan","12100","$7.16","High","3","$226.8","56","en","us"
"wheelbarrow lowes","14800","$0.50","High","2","$46.2","50","en","us"
"white boho dress","14800","$0.95","High","3","$87.9","43","en","us"
"wholesale clothing","74000","$1.39","High","2","$642.7","34","en","us"
"womens clothing online","33100","$1.99","High","3","$411.6","45","en","us"
"womens ski jackets","33100","$2.31","High","3","$477.7","44","en","us"
"workers comp insurance","12100","$52.57","High","3","$226.8","48","en","us"
"world finance","201000","$1.99","Low","2","$2,499.1","42","en","us"
"xxii stock","18100","$3.00","Low","2","$339.3","48","en","us"
"yum stock","14800","$0.11","Low","2","$10.2","56","en","us"
