"Icon";"Tag";"Niche";"Phrase";"Languages";"Countries";"Words";"Monthly Searches";"Top Results";"Visitors 1-3";"Top 1-3";"Visitors 4-7";"Top 4-7";"Visitors 8-10";"Top 8-10";"Title KW";"Domain KW";"URL KW";"MR Avg";"MR Max";"PA Avg";"PA Max";"DA Avg";"DA Max";"JL Avg";"JL Max";"RL Avg";"RL Max";"Domains";"CPC";"Competition";"Adsense Val";"Ads Top (BETA)";"Ads bottom (BETA)";"Images";"News";"Local/Maps";"Shopping";"Videos";"Exact Match Domain";"Amazon";"eBay";"YouTube";"Data Source";"Last changed";"MS flag [internal]"
"icon_ruby";"";"104";"installment loans near me";"en";"US";"4";"8100";"13";"120";"10";"27";"15";"3";"12";"0";"0";"0";"3.5";"4.2";"35";"42";"43";"58";"66";"243";"67";"187";"c-o-m net";"5.54";"0";"100";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:59";"0"
"";"";"86";"sage green bridesmaid dresses";"en";"US";"4";"8100";"15";"120";"20";"27";"10";"3";"18";"3";"0";"3";"3.2";"4.7";"32";"47";"49";"92";"1";"2";"2";"7";"com net";"1.89";"100";"61";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 16:37";"0"
"";"";"81";"lifted trucks for sale near me";"en";"US";"6";"5400";"11";"80";"15";"18";"10";"2";"8";"1";"0";"0";"3.1";"5";"31";"50";"33";"74";"29";"86";"33";"105";"com net";"1.94";"84";"42";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 19:16";"0"
"";"";"80";"online loans same day";"en";"US";"4";"5400";"11";"80";"8";"18";"12";"2";"13";"6";"0";"4";"3";"3.8";"30";"38";"40";"72";"91";"576";"31";"184";"com net";"5.19";"100";"100";"0";"1";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:53";"0"
"";"";"79";"motorcycle accident attorney";"en";"US";"3";"5400";"11";"80";"11";"18";"8";"2";"24";"3";"0";"2";"2.8";"3.6";"28";"36";"40";"59";"133";"1017";"12";"69";"check";"214.35";"12";"100";"4";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-09 16:41";"0"
"";"";"79";"raymond james investor access";"en";"US";"4";"9900";"20";"147";"37";"33";"8";"4";"0";"3";"0";"3";"3.1";"4.6";"31";"46";"36";"63";"12439";"55428";"115";"628";"c-o-m net";"9.16";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:58";"0"
"";"";"76";"barbour jacket womens";"en";"US";"3";"8100";"17";"120";"11";"27";"20";"3";"22";"1";"0";"5";"3.9";"4.4";"39";"44";"75";"89";"4";"21";"6";"29";"com net";"1.04";"100";"34";"2";"1";"1";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:59";"0"
"";"";"75";"motorcycle accident lawyer";"en";"US";"3";"8100";"18";"120";"14";"27";"22";"3";"9";"5";"0";"5";"3.1";"3.6";"31";"36";"44";"59";"133";"1017";"15";"69";"check";"218.84";"15";"100";"3";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-09 16:41";"0"
"";"";"75";"weeding tool";"en";"US";"2";"8100";"18";"120";"24";"27";"15";"3";"10";"2";"0";"7";"3.7";"5.3";"37";"53";"54";"96";"13";"84";"9";"16";"c-o-m net";"0.6";"100";"19";"0";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:52";"0"
"";"";"75";"greensky financing";"en";"US";"2";"9900";"21";"147";"16";"33";"22";"4";"26";"1";"0";"0";"3.9";"5.1";"39";"51";"56";"92";"703";"3797";"153";"935";"c-o-m net";"5.16";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 16:06";"0"
"";"";"68";"calvin klein coat";"en";"US";"3";"6600";"16";"98";"17";"22";"18";"3";"10";"0";"0";"8";"3.8";"5.1";"38";"51";"77";"96";"6";"49";"3";"23";"com net";"1.32";"100";"35";"1";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:55";"0"
"";"";"67";"low carb pizza crust";"en";"US";"4";"9900";"24";"147";"40";"33";"16";"4";"16";"5";"0";"3";"3.7";"4.6";"37";"46";"59";"81";"25";"64";"28";"82";"c-o-m net";"0.65";"100";"26";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 09:22";"0"
"";"";"66";"meundies promo code";"en";"US";"3";"8100";"20";"120";"21";"27";"21";"3";"16";"0";"0";"0";"4.2";"5";"42";"50";"63";"80";"6";"19";"41";"125";"com net";"0.53";"100";"17";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 14:00";"0"
"";"";"66";"two piece sets boutique";"en";"US";"4";"4400";"11";"66";"14";"15";"11";"2";"9";"4";"0";"3";"2.7";"3.9";"27";"39";"36";"57";"2";"5";"7";"31";"com net";"0.85";"100";"15";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 14:00";"0"
"";"";"65";"mustard yellow dress";"en";"US";"3";"8100";"20";"120";"14";"27";"20";"3";"31";"2";"0";"2";"3.8";"4.5";"38";"45";"79";"89";"2";"11";"6";"21";"com net";"1.16";"100";"38";"0";"0";"1";"";"";"1";"";"";"";"";"";"";"2020-01-14 16:50";"0"
"";"";"63";"adidas shorts womens";"en";"US";"3";"8100";"21";"120";"22";"27";"26";"3";"9";"2";"0";"5";"3.9";"5.1";"39";"51";"81";"96";"2";"18";"6";"49";"com net";"3.66";"100";"100";"1";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 14:01";"0"
"";"";"60";"keto pizza sauce";"en";"US";"3";"5400";"15";"80";"20";"18";"11";"2";"14";"6";"0";"4";"3";"4.3";"30";"43";"42";"63";"26";"96";"18";"92";"com net";"1.53";"100";"33";"1";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 14:01";"0"
"";"";"60";"wish clothing";"en";"US";"2";"8100";"22";"120";"34";"27";"26";"3";"17";"19";"0";"11";"3.4";"4.2";"34";"42";"70";"85";"268";"1865";"65";"381";"c-o-m net";"3.36";"100";"100";"3";"3";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:51";"0"
"";"";"60";"balenciaga jacket";"en";"US";"2";"6600";"18";"98";"16";"22";"22";"3";"14";"1";"0";"6";"3.7";"4.1";"37";"41";"79";"88";"16";"44";"4";"13";"com net";"1.05";"100";"28";"1";"0";"1";"";"1";"1";"";"";"";"";"";"";"2020-01-15 13:57";"0"
"";"";"59";"day dress";"en";"US";"2";"8100";"22";"120";"41";"27";"13";"3";"13";"1";"0";"7";"3.8";"4.7";"38";"47";"70";"88";"1889";"16775";"8";"30";"c-o-m net";"1.54";"100";"50";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-03 23:39";"0"
"";"";"58";"plus size formal party dresses";"en";"US";"5";"8100";"23";"120";"33";"27";"17";"3";"18";"0";"0";"0";"4.3";"5.2";"43";"52";"68";"96";"15";"45";"42";"82";"com net";"1.01";"100";"33";"0";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-14 17:00";"0"
"";"";"57";"mini cooper dealer";"en";"US";"3";"4400";"13";"66";"14";"15";"11";"2";"15";"2";"0";"0";"3.4";"4.3";"34";"43";"35";"64";"1922";"7114";"79";"135";"c-o-m n-e-t";"5.22";"0";"92";"1";"0";"1";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:57";"0"
"";"";"57";"capital one loans";"en";"US";"3";"9900";"28";"147";"30";"33";"33";"4";"20";"5";"0";"8";"4";"5.3";"40";"53";"74";"80";"195";"1893";"60";"481";"check";"4.56";"50";"100";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 16:02";"0"
"";"";"57";"owner finance homes";"en";"US";"3";"8100";"23";"120";"22";"27";"33";"3";"11";"0";"0";"0";"4.1";"5.4";"41";"54";"59";"91";"75";"428";"44";"208";"c-o-m n-e-t";"2.85";"50";"92";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 16:03";"0"
"";"";"57";"jets coupon code";"en";"US";"3";"9900";"28";"147";"30";"33";"32";"4";"19";"0";"0";"2";"4.7";"5.4";"47";"54";"65";"89";"36";"116";"110";"143";"com net";"1.91";"0";"76";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:59";"0"
"";"";"56";"ivory dress";"en";"US";"2";"9900";"28";"147";"35";"33";"29";"4";"18";"2";"0";"9";"4";"5.1";"40";"51";"77";"96";"3";"30";"5";"18";"c-o-m net";"0.88";"100";"35";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 16:39";"0"
"";"";"55";"bad credit dealerships";"en";"US";"3";"4400";"13";"66";"15";"15";"18";"2";"5";"4";"0";"2";"2.9";"4.7";"29";"47";"36";"75";"7";"29";"14";"45";"c-o-m net";"11.86";"100";"100";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 15:59";"0"
"";"";"53";"gray dress";"en";"US";"2";"9900";"30";"147";"51";"33";"22";"4";"15";"3";"0";"6";"4";"5.1";"40";"51";"84";"96";"0";"0";"1";"3";"c-o-m net";"0.89";"100";"35";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 16:54";"0"
"";"";"53";"keto desserts cream cheese";"en";"US";"4";"5400";"17";"80";"19";"18";"16";"2";"15";"0";"0";"0";"3.9";"4.5";"39";"45";"62";"77";"50";"142";"37";"96";"com net";"0.2";"11";"4";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-12 01:37";"0"
"";"";"53";"vans for sale near me";"en";"US";"5";"6600";"21";"98";"30";"22";"19";"3";"14";"1";"0";"0";"4.1";"5";"41";"50";"66";"77";"23";"64";"35";"79";"c-o-m net";"0.96";"100";"25";"0";"0";"";"";"1";"1";"";"";"";"";"";"";"2020-01-15 13:59";"0"
"";"";"53";"puma tracksuit";"en";"US";"2";"9900";"30";"147";"36";"33";"23";"4";"35";"2";"0";"7";"4.1";"5.1";"41";"51";"86";"96";"0";"1";"1";"4";"com net";"1.02";"100";"40";"0";"0";"1";"";"";"1";"";"";"1";"1";"";"";"2020-01-15 13:56";"0"
"";"";"52";"boys rain jacket";"en";"US";"3";"8100";"25";"120";"28";"27";"27";"3";"17";"1";"0";"3";"4.1";"5.5";"41";"55";"83";"96";"2";"8";"5";"15";"c-o-m net";"1.38";"100";"45";"0";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:55";"0"
"";"";"52";"pedestrian accident attorney";"en";"US";"3";"2900";"9";"43";"7";"10";"11";"1";"8";"3";"0";"1";"2.5";"3.2";"25";"32";"36";"48";"92";"686";"4";"13";"c-o-m n-e-t";"131.56";"6";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-09 16:47";"0"
"";"";"52";"physicians mutual dental";"en";"US";"3";"6600";"21";"98";"25";"22";"17";"3";"19";"7";"0";"5";"3.3";"4.1";"33";"41";"42";"42";"11";"39";"26";"98";"c-o-m net";"2.85";"50";"75";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 14:00";"0"
"";"";"52";"direct general insurance";"en";"US";"3";"9900";"31";"147";"35";"33";"27";"4";"0";"4";"0";"3";"3.9";"5.4";"39";"54";"55";"80";"5774";"34090";"565";"2990";"c-o-m net";"6.16";"50";"100";"3";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:51";"0"
"";"";"52";"fashion nova shoes";"en";"US";"3";"6600";"21";"98";"21";"22";"21";"3";"0";"1";"0";"5";"3.7";"5.7";"37";"57";"80";"80";"4113";"28741";"589";"4055";"c-o-m net";"0.82";"100";"22";"4";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 14:01";"0"
"";"";"51";"mother of the groom dresses for summer";"en";"US";"7";"6600";"21";"98";"16";"22";"21";"3";"30";"0";"0";"3";"4.2";"5.2";"42";"52";"62";"94";"12";"90";"18";"111";"com net";"0.75";"100";"20";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 16:41";"0"
"";"";"51";"r32 gtr for sale";"en";"US";"4";"5400";"18";"80";"23";"18";"13";"2";"19";"2";"0";"0";"3.8";"4.6";"38";"46";"52";"79";"45";"207";"39";"144";"com net";"1.92";"50";"41";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:57";"0"
"";"";"50";"ameriprise costco";"en";"US";"2";"9900";"32";"147";"26";"33";"37";"4";"25";"4";"0";"4";"4.1";"5.4";"41";"54";"64";"81";"49";"190";"65";"147";"com net";"5.27";"0";"100";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:56";"0"
"";"";"50";"get a loan with bad credit";"en";"US";"6";"8100";"27";"120";"22";"27";"31";"3";"25";"1";"0";"1";"4.5";"5.3";"45";"53";"74";"87";"687";"3084";"91";"234";"c-o-m net";"5.86";"93";"100";"0";"0";"1";"";"1";"";"";"";"";"";"";"";"2020-01-14 08:29";"0"
"";"";"49";"used cars near me under 3000";"en";"US";"6";"5400";"18";"80";"25";"18";"15";"2";"15";"0";"0";"0";"4";"5";"40";"50";"64";"83";"4";"15";"24";"64";"com net";"2.46";"100";"53";"4";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 14:00";"0"
"";"";"49";"beach outfits";"en";"US";"2";"12100";"39";"179";"28";"40";"40";"4";"53";"5";"0";"5";"4.4";"5.5";"44";"55";"73";"94";"44";"147";"27";"52";"net";"0.78";"100";"38";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:54";"0"
"";"";"49";"preppy clothes";"en";"US";"2";"8100";"27";"120";"40";"27";"27";"3";"14";"4";"0";"4";"3.8";"4.8";"38";"48";"59";"88";"1342";"8053";"89";"506";"c-o-m net";"1.78";"100";"58";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:52";"0"
"";"";"48";"pencil dress";"en";"US";"2";"8100";"27";"120";"28";"27";"23";"3";"34";"4";"0";"9";"3.6";"5.1";"36";"51";"76";"96";"2";"20";"2";"12";"net";"1.1";"100";"36";"0";"1";"1";"";"";"";"";"";"1";"";"";"";"2020-01-03 23:37";"0"
"";"";"48";"instant loan online";"en";"US";"3";"4400";"15";"66";"14";"15";"16";"2";"15";"3";"0";"3";"3.3";"4";"33";"40";"46";"72";"981";"8493";"123";"874";"c-o-m n-e-t";"8.84";"96";"100";"4";"3";"";"";"";"";"";"";"";"";"";"";"2020-01-14 08:33";"0"
"";"";"48";"carbs in white rice";"en";"US";"4";"8100";"27";"120";"28";"27";"32";"3";"21";"0";"0";"0";"4.4";"5.5";"44";"55";"76";"91";"112";"549";"63";"234";"com net";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 14:02";"0"
"";"";"48";"cheap all inclusive vacations";"en";"US";"4";"9900";"33";"147";"45";"33";"36";"4";"18";"2";"0";"0";"4.6";"5.7";"46";"57";"67";"93";"1186";"5851";"255";"1332";"n-e-t";"2.15";"73";"85";"1";"0";"";"";"";"";"";"";"";"";"";"";"2019-12-31 20:44";"0"
"";"";"47";"audi hatchback";"en";"US";"2";"6600";"23";"98";"12";"22";"32";"3";"20";"3";"0";"7";"3.7";"4.9";"37";"49";"74";"83";"40";"321";"19";"147";"com net";"4.1";"0";"100";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:58";"0"
"";"";"47";"gap dresses";"en";"US";"2";"9900";"34";"147";"43";"33";"32";"4";"26";"10";"0";"5";"3.9";"5.1";"39";"51";"79";"85";"62";"310";"14";"105";"c-o-m net";"1.1";"100";"44";"4";"3";"";"";"";"";"";"";"";"";"";"";"2020-01-14 16:46";"0"
"";"";"47";"vintage clothing near me";"en";"US";"4";"8100";"28";"120";"28";"27";"24";"3";"34";"0";"0";"0";"4.4";"6";"45";"60";"59";"93";"3488";"22560";"578";"2846";"com net";"3.07";"100";"99";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 17:02";"0"
"";"";"47";"champion pants";"en";"US";"2";"9900";"34";"147";"33";"33";"40";"4";"23";"7";"0";"9";"3.8";"5.1";"38";"51";"77";"96";"1";"8";"3";"19";"com net";"0.61";"100";"24";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:54";"0"
"";"";"47";"cool jackets";"en";"US";"2";"9900";"34";"147";"26";"33";"47";"4";"19";"4";"0";"4";"4.3";"5.1";"43";"51";"77";"96";"54";"305";"23";"93";"net";"1.26";"100";"50";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:50";"0"
"";"";"47";"brz for sale";"en";"US";"3";"9900";"34";"147";"44";"33";"34";"4";"24";"9";"0";"3";"4";"4.5";"40";"45";"69";"83";"4";"12";"13";"27";"com net";"1.65";"50";"65";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:59";"0"
"";"";"47";"lace midi dress";"en";"US";"3";"9900";"34";"147";"39";"33";"21";"4";"53";"5";"0";"5";"4.1";"5.1";"41";"51";"81";"96";"13";"79";"8";"32";"com net";"1.58";"100";"63";"1";"3";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-14 16:58";"0"
"";"";"47";"truck dealerships near me";"en";"US";"4";"6600";"23";"98";"32";"22";"26";"3";"11";"1";"0";"0";"4.2";"5.3";"42";"53";"52";"77";"13774";"99479";"140";"295";"c-o-m net";"4.18";"50";"100";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 14:00";"0"
"";"";"46";"audi rs3 for sale";"en";"US";"4";"5400";"19";"80";"24";"18";"16";"2";"21";"2";"0";"0";"3.8";"4.9";"38";"49";"72";"83";"13";"114";"17";"139";"com net";"2.05";"0";"44";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:57";"0"
"";"";"46";"white flower girl dresses";"en";"US";"4";"8100";"29";"120";"34";"27";"27";"3";"24";"2";"0";"1";"4.3";"5.1";"43";"51";"68";"96";"30";"244";"21";"95";"c-o-m net";"1.02";"100";"33";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 16:36";"0"
"";"";"46";"staywell insurance";"en";"US";"2";"3600";"13";"54";"13";"12";"14";"2";"12";"0";"0";"0";"3.6";"4";"36";"40";"56";"57";"26";"219";"13";"26";"com net";"2.97";"0";"43";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:56";"0"
"";"";"46";"low carb salad dressing";"en";"US";"4";"6600";"24";"98";"26";"22";"16";"3";"35";"4";"0";"5";"3.9";"5.1";"39";"51";"66";"90";"31";"81";"21";"68";"com net";"0.28";"100";"7";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-14 09:23";"0"
"";"";"45";"quick loans for bad credit";"en";"US";"5";"5400";"20";"80";"17";"18";"18";"2";"26";"1";"0";"1";"4";"5";"40";"50";"64";"87";"1397";"8493";"149";"874";"c-o-m n-e-t";"6.31";"14";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 08:29";"0"
"";"";"45";"electric cars for sale";"en";"US";"4";"9900";"35";"147";"54";"33";"30";"4";"19";"4";"0";"2";"4.2";"6";"42";"60";"70";"94";"50137";"450183";"48";"173";"n-e-t";"3.45";"100";"100";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:51";"0"
"";"";"45";"wrongful termination lawyer";"en";"US";"3";"6600";"24";"98";"39";"22";"20";"3";"14";"5";"0";"5";"3.5";"4.9";"35";"49";"53";"84";"25";"109";"14";"25";"n-e-t";"14.45";"50";"100";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:54";"0"
"";"";"45";"endomorph diet plan";"en";"US";"3";"6600";"24";"98";"22";"22";"17";"3";"41";"2";"0";"1";"3.9";"5.2";"39";"52";"68";"94";"14";"46";"13";"43";"c-o-m net";"1.12";"56";"30";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2019-12-26 04:22";"0"
"";"";"44";"nsx for sale";"en";"US";"3";"9900";"36";"147";"50";"33";"27";"4";"34";"9";"0";"4";"4.1";"4.7";"41";"47";"68";"77";"16";"135";"16";"30";"c-o-m net";"0.96";"50";"38";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:54";"0"
"";"";"44";"truck accident lawyer";"en";"US";"3";"9900";"36";"147";"35";"33";"41";"4";"22";"4";"0";"4";"4";"4.9";"40";"49";"46";"84";"276";"819";"246";"654";"check";"160.66";"0";"100";"3";"3";"";"";"1";"";"";"";"";"";"";"";"2019-12-20 14:52";"0"
"";"";"44";"red evening gowns";"en";"US";"3";"6600";"25";"98";"27";"22";"22";"3";"28";"4";"0";"1";"4";"4.6";"40";"46";"69";"89";"8";"54";"8";"34";"com net";"1.39";"100";"37";"0";"0";"1";"";"";"1";"";"";"";"";"";"";"2020-01-14 16:39";"0"
"";"";"44";"used cars under 2000";"en";"US";"4";"5400";"20";"80";"22";"18";"13";"2";"29";"1";"0";"5";"3.8";"5";"38";"50";"64";"83";"3";"9";"20";"58";"com net";"1.85";"93";"40";"4";"1";"";"";"1";"1";"";"";"";"";"";"";"2020-01-14 12:52";"0"
"";"";"44";"bathroom remodel near me";"en";"US";"4";"9900";"37";"147";"50";"33";"26";"4";"38";"1";"0";"6";"4.8";"5.5";"48";"55";"77";"93";"1123";"3137";"52";"235";"c-o-m net";"13.7";"50";"100";"0";"3";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 17:21";"0"
"";"";"43";"homecoming dress stores";"en";"US";"3";"6600";"25";"98";"24";"22";"31";"3";"18";"0";"0";"0";"4.5";"5.1";"45";"51";"72";"89";"150";"899";"47";"128";"com net";"0.9";"100";"24";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 16:43";"0"
"";"";"43";"allstate insurance near me";"en";"US";"4";"9900";"37";"147";"62";"33";"29";"4";"23";"0";"0";"0";"5";"6.6";"50";"66";"77";"77";"93251";"332150";"1697";"12754";"com net";"14.93";"50";"100";"2";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:59";"0"
"";"";"43";"lulu clothing";"en";"US";"2";"9900";"37";"147";"38";"33";"36";"4";"0";"2";"2";"3";"4.3";"6.3";"43";"63";"60";"88";"176602";"1143190";"3412";"15973";"net";"1.96";"100";"78";"3";"0";"";"";"1";"1";"";"";"";"";"";"";"2020-01-14 16:46";"0"
"";"";"43";"hard money loans";"en";"US";"3";"9900";"37";"147";"49";"33";"44";"4";"16";"3";"0";"2";"3.9";"7.2";"39";"72";"57";"98";"249";"1696";"110";"605";"n-e-t";"19.42";"84";"100";"4";"3";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 08:30";"0"
"";"";"42";"nike tank tops";"en";"US";"3";"9900";"38";"147";"50";"33";"26";"4";"43";"7";"0";"7";"4.2";"5.1";"42";"51";"83";"96";"3";"12";"8";"27";"c-o-m net";"0.63";"100";"25";"4";"2";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:58";"0"
"";"";"42";"jet promo code";"en";"US";"3";"8100";"32";"120";"32";"27";"39";"3";"20";"0";"0";"1";"4.8";"5.8";"48";"58";"69";"93";"189";"1270";"134";"292";"com net";"2.73";"0";"88";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:59";"0"
"";"";"42";"no credit car loans";"en";"US";"4";"4400";"17";"66";"13";"15";"24";"2";"14";"1";"0";"2";"3.8";"4.6";"38";"46";"66";"87";"54";"188";"44";"131";"c-o-m net";"9.99";"100";"100";"2";"1";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 15:59";"0"
"";"";"41";"challenger hellcat for sale";"en";"US";"4";"6600";"26";"98";"25";"22";"33";"3";"18";"6";"0";"2";"3.9";"4.6";"39";"46";"69";"77";"10";"64";"21";"86";"com net";"1.66";"50";"44";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 14:01";"0"
"";"";"41";"range rover 2015";"en";"US";"3";"9900";"39";"147";"33";"33";"51";"4";"28";"10";"0";"10";"4.1";"5.3";"41";"53";"77";"93";"2";"7";"6";"27";"com net";"1.25";"50";"50";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:59";"0"
"";"";"41";"audi tt for sale";"en";"US";"4";"9900";"39";"147";"44";"33";"41";"4";"31";"8";"0";"4";"4.1";"4.8";"41";"48";"70";"83";"1";"5";"12";"31";"c-o-m net";"1.04";"100";"41";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:50";"0"
"";"";"41";"black distressed jeans";"en";"US";"3";"9900";"39";"147";"64";"33";"22";"4";"37";"5";"0";"5";"4";"5.1";"40";"51";"84";"96";"2";"13";"5";"37";"com net";"1.67";"100";"66";"1";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:55";"0"
"";"";"41";"neon clothes";"en";"US";"2";"9900";"39";"147";"26";"33";"54";"4";"29";"5";"0";"2";"3.5";"5.3";"35";"53";"69";"96";"1";"7";"3";"9";"c-o-m net";"0.84";"100";"33";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 19:28";"0"
"";"";"41";"cycling shorts";"en";"US";"2";"8100";"32";"120";"46";"27";"25";"3";"27";"5";"0";"3";"4";"5.1";"40";"51";"67";"96";"12";"26";"21";"44";"net";"1.16";"100";"38";"1";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:51";"0"
"";"";"41";"pink satin dress";"en";"US";"3";"3600";"15";"54";"14";"12";"14";"2";"17";"0";"0";"0";"3.8";"4.4";"38";"44";"72";"88";"3";"9";"6";"16";"com net";"1.61";"100";"23";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 16:56";"0"
"";"";"40";"keto hot chocolate";"en";"US";"3";"9900";"39";"147";"43";"33";"33";"4";"46";"8";"0";"7";"3.6";"4.3";"36";"43";"56";"81";"49";"301";"17";"36";"com net";"0.68";"100";"27";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-11 16:06";"0"
"";"";"40";"mr cooper loans";"en";"US";"3";"6600";"27";"98";"25";"22";"29";"3";"29";"4";"0";"0";"4.1";"5.8";"41";"58";"61";"98";"16950";"134704";"284";"1638";"c-o-m net";"4.82";"0";"100";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 14:01";"0"
"";"";"40";"red puffer jacket";"en";"US";"3";"8100";"33";"120";"64";"27";"18";"3";"16";"1";"0";"3";"4.1";"5.3";"41";"53";"82";"96";"13";"105";"8";"70";"com net";"2.12";"100";"69";"0";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 14:00";"0"
"";"";"40";"new car loan rates";"en";"US";"4";"8100";"33";"120";"38";"27";"32";"3";"29";"0";"0";"0";"4.9";"5.6";"49";"56";"78";"87";"1434";"8842";"179";"707";"c-o-m net";"3.67";"100";"100";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 15:59";"0"
"";"";"40";"satin slip dress";"en";"US";"3";"8100";"33";"120";"39";"27";"36";"3";"18";"3";"0";"3";"3.8";"4.7";"38";"47";"77";"92";"17";"121";"12";"61";"com net";"1.5";"100";"49";"0";"2";"1";"";"1";"1";"";"";"";"";"";"";"2020-01-14 16:56";"0"
"";"";"40";"reit stocks";"en";"US";"2";"6600";"27";"98";"35";"22";"25";"3";"19";"2";"0";"2";"4.3";"5.5";"43";"55";"69";"92";"930";"7668";"112";"548";"net";"4.92";"50";"100";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:57";"0"
"";"";"40";"stocks to buy today";"en";"US";"4";"9900";"40";"147";"64";"33";"28";"4";"28";"2";"0";"0";"4.8";"5.9";"48";"59";"76";"93";"673";"3542";"92";"171";"net";"3.73";"37";"100";"4";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-10 11:31";"0"
