"Icon";"Tag";"Niche";"Phrase";"Languages";"Countries";"Words";"Monthly Searches";"Top Results";"Visitors 1-3";"Top 1-3";"Visitors 4-7";"Top 4-7";"Visitors 8-10";"Top 8-10";"Title KW";"Domain KW";"URL KW";"MR Avg";"MR Max";"PA Avg";"PA Max";"DA Avg";"DA Max";"JL Avg";"JL Max";"RL Avg";"RL Max";"Domains";"CPC";"Competition";"Adsense Val";"Ads Top (BETA)";"Ads bottom (BETA)";"Images";"News";"Local/Maps";"Shopping";"Videos";"Exact Match Domain";"Amazon";"eBay";"YouTube";"Data Source";"Last changed";"MS flag [internal]"
"";"";"4";"winter wedding gowns";"en";"US";"3";"480";"22";"8";"24";"2";"19";"1";"23";"3";"0";"1";"4";"4.7";"40";"47";"65";"92";"10";"26";"10";"38";"c-o-m net";"1.09";"100";"2";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:56";"0"
"";"";"4";"civil lawsuit lawyers near me";"en";"US";"5";"390";"18";"6";"24";"2";"18";"1";"8";"0";"0";"0";"3.8";"4.7";"38";"47";"56";"70";"77";"533";"21";"42";"com net";"6.99";"50";"11";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:03";"0"
"";"";"4";"plus size sundresses walmart";"en";"US";"4";"480";"22";"8";"25";"2";"19";"1";"22";"0";"0";"0";"4.4";"4.8";"44";"48";"93";"93";"1";"3";"2";"7";"com net";"0.85";"100";"2";"3";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 17:42";"0"
"";"";"4";"r&m richards plus size";"en";"US";"4";"590";"27";"9";"29";"2";"28";"1";"22";"2";"0";"3";"3.9";"5.1";"39";"51";"72";"96";"1";"2";"3";"11";"com net";"0.9";"100";"2";"0";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-14 17:26";"0"
"";"";"4";"ip law firms";"en";"US";"3";"390";"18";"6";"27";"2";"16";"1";"12";"1";"0";"0";"3.8";"5.2";"38";"52";"57";"93";"3068";"20015";"242";"1580";"c-o-m n-e-t";"7.22";"50";"11";"1";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 12:57";"0"
"";"";"4";"weed eater one riding lawn mower";"en";"US";"6";"320";"15";"5";"23";"2";"11";"1";"4";"2";"0";"2";"3.2";"5.3";"33";"53";"48";"96";"1";"5";"2";"7";"com net";"5.13";"100";"7";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:00";"0"
"";"";"4";"ivory veil";"en";"US";"2";"880";"41";"14";"53";"3";"50";"1";"18";"4";"0";"7";"4.4";"5.1";"45";"51";"79";"96";"13";"104";"10";"51";"com net";"0.6";"100";"2";"0";"0";"";"";"";"";"";"";"1";"1";"";"";"2020-01-15 12:57";"0"
"";"";"4";"keto ice cream halo top";"en";"US";"5";"390";"18";"6";"22";"2";"13";"1";"22";"2";"0";"2";"3.4";"5.2";"34";"52";"46";"94";"665";"5721";"198";"1672";"com net";"1.21";"100";"2";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:07";"0"
"";"";"4";"canopy rivers stock price";"en";"US";"4";"720";"34";"11";"40";"3";"47";"1";"10";"5";"0";"0";"3.7";"5.3";"37";"53";"67";"93";"64";"315";"15";"39";"com net";"2.14";"0";"6";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:04";"0"
"";"";"4";"plus size smock dress";"en";"US";"4";"590";"28";"9";"28";"2";"29";"1";"25";"4";"0";"5";"3.9";"5.1";"39";"51";"75";"96";"6";"30";"5";"22";"com net";"1.09";"100";"3";"0";"2";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-14 17:24";"0"
"";"";"4";"modular office desk";"en";"US";"3";"390";"18";"6";"25";"2";"15";"1";"15";"2";"0";"2";"3.5";"4.5";"35";"45";"54";"83";"55";"265";"35";"144";"com net";"5.51";"100";"9";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:59";"0"
"";"";"4";"long gown for plus size";"en";"US";"5";"480";"23";"8";"32";"2";"19";"1";"17";"0";"0";"0";"4.3";"5.2";"43";"52";"67";"96";"20";"87";"39";"81";"com net";"1.14";"100";"2";"2";"3";"1";"";"1";"1";"";"";"1";"";"";"";"2020-01-14 17:34";"0"
"";"";"4";"office chair without arms";"en";"US";"4";"590";"28";"9";"43";"2";"21";"1";"12";"2";"0";"2";"4.2";"6.2";"42";"62";"73";"96";"0";"1";"7";"29";"com net";"2.2";"100";"5";"4";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:00";"0"
"";"";"4";"sleeveless cocktail dress";"en";"US";"3";"480";"23";"8";"22";"2";"23";"1";"23";"0";"0";"3";"4.4";"5.1";"44";"51";"81";"96";"844";"7491";"21";"57";"com net";"1.36";"100";"3";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:28";"0"
"";"";"4";"modern home office furniture";"en";"US";"4";"720";"34";"11";"32";"3";"30";"1";"44";"3";"0";"2";"4.3";"5.1";"43";"51";"63";"86";"281";"1813";"55";"122";"com net";"5.62";"100";"16";"0";"2";"1";"";"1";"1";"";"";"";"";"";"";"2020-01-15 12:55";"0"
"";"";"4";"ga lawyers";"en";"US";"2";"590";"28";"9";"40";"2";"25";"1";"20";"5";"0";"2";"4";"5.1";"40";"51";"59";"88";"1172";"5159";"34";"119";"n-e-t";"8.95";"0";"21";"4";"0";"";"";"1";"";"";"";"";"";"";"";"2019-12-20 14:54";"0"
"";"";"4";"plus size casual clothes";"en";"US";"4";"590";"28";"9";"25";"2";"32";"1";"24";"1";"0";"0";"4.3";"5.3";"43";"53";"72";"96";"1242";"10702";"301";"2531";"com net";"1.98";"100";"5";"1";"3";"1";"";"1";"";"";"";"1";"";"";"";"2020-01-14 17:15";"0"
"";"";"4";"low cut cocktail dress";"en";"US";"4";"260";"12";"4";"11";"1";"14";"1";"12";"0";"0";"1";"3.5";"3.9";"35";"39";"69";"88";"4";"30";"2";"6";"com net";"1.13";"100";"1";"0";"2";"1";"";"1";"1";"";"";"";"";"";"";"2020-01-14 17:29";"0"
"";"";"4";"glass computer table";"en";"US";"3";"480";"23";"8";"30";"2";"22";"1";"15";"0";"0";"0";"4.3";"5.1";"43";"51";"83";"96";"2";"5";"5";"17";"com net";"1.57";"100";"3";"0";"0";"1";"";"";"1";"";"";"1";"1";"";"";"2020-01-15 12:58";"0"
"";"";"3";"betsy & adam plus size dresses";"en";"US";"6";"390";"19";"6";"14";"2";"22";"1";"19";"3";"0";"3";"3.6";"4.6";"36";"46";"69";"94";"67";"606";"11";"84";"com net";"0.9";"100";"1";"0";"0";"1";"";"";"";"";"";"";"1";"";"";"2020-01-14 17:43";"0"
"";"";"3";"affiliate marketing for beginners";"en";"US";"4";"1000";"48";"15";"35";"4";"35";"1";"41";"45";"0";"27";"4.5";"5.9";"45";"59";"61";"89";"1082";"6241";"248";"1219";"c-o-m n-e-t";"5.52";"100";"22";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:55";"0"
"";"";"3";"plus size formal evening dresses";"en";"US";"5";"480";"23";"8";"31";"2";"24";"1";"10";"1";"0";"0";"4.2";"5.2";"42";"52";"68";"96";"11";"32";"34";"81";"com net";"1.15";"100";"2";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:13";"0"
"";"";"3";"redbud tree for sale near me";"en";"US";"6";"260";"12";"4";"12";"1";"17";"1";"7";"0";"0";"0";"3.3";"5.1";"33";"51";"54";"96";"6";"38";"6";"20";"com net";"0";"100";"0";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:05";"0"
"";"";"3";"double down casino 1 million promo codes";"en";"US";"7";"1000";"48";"15";"46";"4";"71";"1";"19";"1";"0";"2";"4.2";"6.2";"42";"62";"56";"96";"10";"71";"57";"220";"com net";"3.11";"0";"12";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:06";"0"
"";"";"3";"famous black lawyers";"en";"US";"3";"320";"15";"5";"12";"2";"20";"1";"12";"0";"0";"0";"3.6";"5.2";"36";"52";"59";"92";"6955";"69275";"23";"71";"com net";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:02";"0"
"";"";"3";"ofs office furniture";"en";"US";"3";"260";"13";"4";"17";"1";"9";"1";"0";"3";"0";"3";"2.8";"4.4";"28";"44";"24";"34";"314";"2125";"69";"297";"com net";"7.22";"100";"8";"4";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:58";"0"
"";"";"3";"how to lose weight after 40";"en";"US";"6";"880";"43";"14";"80";"3";"29";"1";"24";"1";"0";"1";"4.7";"5.6";"47";"56";"81";"93";"105";"507";"46";"153";"com net";"5.48";"38";"19";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 09:24";"0"
"";"";"3";"groupon travel packages";"en";"US";"3";"880";"43";"14";"41";"3";"47";"1";"40";"1";"0";"1";"5.2";"6.1";"52";"61";"89";"89";"6971";"68936";"212";"1071";"com net";"3.88";"0";"14";"3";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:05";"0"
"";"";"3";"used mitsubishi";"en";"US";"2";"1000";"49";"15";"66";"4";"52";"1";"29";"8";"0";"4";"3.8";"4.8";"39";"48";"69";"83";"1631";"16287";"10";"35";"n-e-t";"1.78";"37";"7";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 19:26";"0"
"";"";"3";"wedding attendee dress";"en";"US";"3";"590";"29";"9";"32";"2";"29";"1";"26";"0";"0";"0";"4.8";"5.4";"48";"54";"76";"90";"55";"257";"63";"134";"com net";"0.82";"100";"2";"3";"0";"1";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:02";"0"
"";"";"3";"4patriots solar charger";"en";"US";"3";"880";"43";"14";"7";"3";"66";"1";"49";"2";"0";"1";"4.7";"6.2";"47";"62";"77";"99";"4";"24";"13";"110";"com net";"12.7";"100";"45";"4";"0";"";"";"";"";"1";"";"1";"1";"1";"";"2020-01-15 13:05";"0"
"";"";"3";"how to lose weight in 3 weeks";"en";"US";"7";"1000";"49";"15";"72";"4";"37";"1";"44";"1";"0";"0";"5.3";"6.6";"53";"66";"87";"94";"1555";"12440";"480";"3554";"com net";"2.44";"0";"10";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-13 14:42";"0"
"";"";"3";"smoothie diet plan";"en";"US";"3";"880";"43";"14";"16";"3";"79";"1";"13";"2";"0";"1";"4.3";"6.2";"43";"62";"71";"99";"68";"270";"39";"89";"c-o-m net";"1.9";"100";"7";"4";"0";"";"";"";"";"1";"";"";"";"1";"";"2020-01-11 15:22";"0"
"";"";"3";"single cruise deals";"en";"US";"3";"320";"16";"5";"26";"2";"10";"1";"13";"1";"0";"0";"3.7";"4.8";"37";"48";"57";"83";"16";"73";"28";"96";"c-o-m net";"1.82";"100";"2";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:59";"0"
"";"";"3";"office master chairs";"en";"US";"3";"480";"24";"8";"14";"2";"39";"1";"7";"3";"1";"3";"3";"5.6";"30";"56";"42";"96";"69";"502";"11";"54";"net";"4.48";"100";"9";"1";"0";"";"";"";"1";"";"1";"1";"";"";"";"2020-01-15 12:59";"0"
"";"";"3";"female divorce lawyers near me";"en";"US";"5";"390";"19";"6";"28";"2";"24";"1";"6";"0";"0";"0";"3.8";"5.6";"38";"56";"53";"93";"277";"2432";"57";"135";"com net";"20.13";"100";"31";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:03";"0"
"";"";"3";"ikea white corner desk";"en";"US";"4";"880";"44";"14";"32";"3";"64";"1";"21";"3";"0";"1";"4.7";"5.8";"47";"58";"87";"96";"2";"15";"9";"64";"com net";"1.2";"100";"4";"0";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:05";"0"
"";"";"3";"drunk driving lawyer";"en";"US";"3";"390";"19";"6";"14";"2";"21";"1";"23";"0";"2";"2";"3.9";"5";"39";"50";"57";"84";"376";"2236";"52";"259";"n-e-t";"44.98";"0";"70";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 12:55";"0"
"";"";"3";"fashion portfolio";"en";"US";"2";"880";"44";"14";"52";"3";"28";"1";"62";"7";"0";"5";"4.1";"6";"41";"60";"65";"94";"5";"21";"8";"12";"c-o-m n-e-t";"6.15";"100";"22";"3";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:58";"0"
"";"";"3";"conference table and chairs";"en";"US";"4";"480";"24";"8";"33";"2";"18";"1";"0";"0";"0";"0";"4.3";"5.9";"43";"59";"67";"96";"2043";"13998";"31";"63";"com net";"5.27";"100";"10";"1";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:59";"0"
"";"";"3";"bay gardens beach resort all inclusive";"en";"US";"6";"390";"20";"6";"15";"2";"21";"1";"24";"0";"0";"0";"4";"5.2";"40";"52";"70";"94";"1142";"4516";"137";"1120";"com net";"2.99";"50";"5";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:07";"0"
"";"";"3";"professional seo services";"en";"US";"3";"720";"37";"11";"33";"3";"51";"1";"21";"10";"0";"6";"3.2";"4.6";"32";"46";"41";"65";"586";"5015";"133";"1012";"c-o-m n-e-t";"23.1";"15";"67";"0";"0";"";"";"";"";"";"";"";"";"";"";"2019-12-16 19:28";"0"
"";"";"3";"cheap beach trips";"en";"US";"3";"590";"30";"9";"34";"2";"25";"1";"32";"1";"0";"1";"4.7";"5.4";"47";"54";"81";"93";"2281";"22597";"38";"136";"c-o-m net";"1.38";"50";"3";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:59";"0"
"";"";"3";"empire plus size casual dresses";"en";"US";"5";"320";"16";"5";"17";"2";"18";"1";"10";"0";"0";"0";"3.8";"5.1";"38";"51";"75";"96";"2";"14";"5";"26";"com net";"1.08";"100";"1";"0";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-14 17:42";"0"
"";"";"3";"lord and taylor bridal";"en";"US";"4";"260";"13";"4";"12";"1";"11";"1";"18";"0";"0";"1";"3.5";"4.7";"36";"47";"71";"92";"2";"6";"2";"7";"com net";"1.27";"100";"1";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:55";"0"
"";"";"3";"resort deals";"en";"US";"2";"590";"30";"9";"22";"2";"39";"1";"26";"1";"0";"1";"4.6";"6.1";"46";"61";"67";"89";"7010";"68936";"231";"1071";"c-o-m net";"1.13";"50";"3";"4";"3";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:55";"0"
"";"";"3";"vera wang bridal dresses";"en";"US";"4";"590";"30";"9";"36";"2";"35";"1";"17";"1";"0";"2";"4.5";"6.1";"45";"61";"76";"89";"9138";"72906";"795";"7451";"com net";"1.7";"100";"4";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:56";"0"
"";"";"3";"zero carb breakfast";"en";"US";"3";"390";"20";"6";"26";"2";"19";"1";"11";"0";"0";"0";"4.1";"5.2";"41";"52";"73";"90";"23";"130";"24";"96";"com net";"1.09";"100";"2";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:01";"0"
"";"";"3";"investment loan rates";"en";"US";"3";"590";"30";"9";"29";"2";"40";"1";"10";"0";"0";"0";"4.6";"6.3";"46";"63";"69";"84";"17228";"154270";"1069";"8999";"c-o-m net";"7.96";"100";"19";"4";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 16:00";"0"
"";"";"3";"plus size dressy skirt sets";"en";"US";"5";"390";"20";"6";"28";"2";"18";"1";"14";"0";"0";"0";"4.1";"5.1";"41";"51";"76";"96";"4";"24";"8";"25";"com net";"1.09";"100";"2";"0";"0";"";"";"";"1";"";"";"1";"1";"";"";"2020-01-14 17:41";"0"
"";"";"3";"ford focus st engine";"en";"US";"4";"480";"24";"8";"31";"2";"29";"1";"12";"1";"0";"1";"3.8";"5.4";"38";"54";"67";"98";"70";"299";"24";"140";"com net";"1.78";"100";"3";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:04";"0"
"";"";"3";"wedding cake makers";"en";"US";"3";"390";"20";"6";"12";"2";"32";"1";"8";"1";"0";"0";"3.8";"5.5";"38";"55";"55";"93";"22603";"203115";"53";"209";"c-o-m net";"1.71";"100";"3";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:58";"0"
"";"";"3";"neiman marcus mother of the bride";"en";"US";"6";"1000";"51";"15";"33";"4";"86";"1";"9";"5";"0";"3";"4";"5.2";"40";"52";"77";"94";"1";"4";"3";"16";"com net";"0.73";"100";"3";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:59";"0"
"";"";"3";"canon copier machine";"en";"US";"3";"480";"25";"8";"28";"2";"32";"1";"3";"0";"0";"3";"4";"5.9";"40";"59";"74";"96";"42";"317";"17";"74";"com net";"6.44";"100";"12";"1";"1";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 12:59";"0"
"";"";"3";"amazon prime plus size dresses";"en";"US";"5";"720";"37";"11";"42";"3";"35";"1";"35";"0";"0";"0";"5.2";"5.6";"52";"56";"96";"96";"0";"3";"1";"4";"com net";"0.54";"100";"2";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:39";"0"
"";"";"3";"christian singles events";"en";"US";"3";"590";"31";"9";"20";"2";"38";"1";"33";"6";"0";"4";"3.7";"5.9";"37";"59";"66";"96";"2";"7";"4";"17";"c-o-m n-e-t";"3.27";"71";"8";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-04 17:24";"0"
"";"";"3";"subaru wrx sti automatic";"en";"US";"4";"480";"25";"8";"28";"2";"20";"1";"31";"2";"0";"2";"4.2";"5.3";"42";"53";"76";"93";"432";"3783";"80";"569";"com net";"2.43";"50";"5";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:05";"0"
"";"";"3";"bmw 328i engine";"en";"US";"3";"720";"38";"11";"43";"3";"39";"1";"28";"1";"0";"4";"4.2";"5.7";"42";"57";"69";"98";"213";"1070";"83";"383";"com net";"1.66";"100";"5";"0";"0";"1";"";"";"";"";"";"1";"1";"";"";"2020-01-15 13:00";"0"
"";"";"3";"ikea discount coupon";"en";"US";"3";"720";"38";"11";"31";"3";"40";"1";"45";"0";"0";"0";"5.1";"6.2";"51";"62";"74";"95";"49";"143";"127";"184";"com net";"0.54";"100";"2";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:00";"0"
"";"";"3";"sustainable building";"en";"US";"2";"1000";"53";"15";"91";"4";"56";"1";"12";"6";"0";"5";"4.1";"7.6";"41";"76";"61";"98";"1641";"9091";"262";"1661";"check";"6.22";"0";"25";"4";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:56";"0"
"";"";"3";"plus size indian party dresses";"en";"US";"5";"170";"9";"3";"10";"1";"10";"1";"6";"0";"0";"0";"2.9";"4.2";"29";"42";"31";"52";"7";"49";"10";"43";"com net";"0.8";"100";"1";"0";"0";"1";"";"1";"";"";"";"";"";"";"";"2020-01-14 17:41";"0"
"";"";"3";"office recliner";"en";"US";"2";"590";"31";"9";"61";"2";"14";"1";"13";"2";"0";"4";"3.7";"5.1";"37";"51";"70";"96";"1";"9";"3";"15";"c-o-m net";"1.78";"100";"4";"0";"0";"";"";"";"1";"";"";"1";"";"";"";"2020-01-15 12:58";"0"
"";"";"3";"mountain ash tree for sale";"en";"US";"5";"170";"9";"3";"8";"1";"5";"1";"16";"0";"0";"1";"2.7";"5.1";"27";"51";"42";"96";"2";"14";"1";"5";"com net";"4.24";"100";"3";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:05";"0"
"";"";"3";"free hiv dating sites";"en";"US";"4";"320";"17";"5";"27";"2";"17";"1";"7";"2";"1";"1";"3";"5.2";"30";"52";"36";"89";"509";"4826";"60";"411";"c-o-m net";"1.21";"0";"2";"0";"0";"1";"";"";"";"";"1";"";"";"";"";"2020-01-15 12:58";"0"
"";"";"3";"amtrak travel agent";"en";"US";"3";"480";"26";"8";"56";"2";"14";"1";"11";"5";"0";"6";"3.6";"5";"36";"50";"55";"79";"192";"1863";"23";"77";"c-o-m net";"2.62";"0";"5";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:06";"0"
"";"";"3";"garden pruners";"en";"US";"2";"590";"32";"9";"47";"2";"26";"1";"19";"2";"0";"4";"4.5";"5.4";"45";"54";"81";"96";"14";"53";"12";"32";"c-o-m net";"1.09";"100";"3";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:56";"0"
"";"";"3";"mercedes benz gle 63 amg";"en";"US";"5";"590";"32";"9";"39";"2";"24";"1";"38";"7";"0";"5";"4";"4.5";"40";"45";"74";"83";"11";"38";"15";"56";"com net";"3.59";"0";"8";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:06";"0"
"";"";"3";"txu free pass";"en";"US";"3";"320";"17";"5";"17";"2";"23";"1";"11";"7";"0";"7";"3";"4.9";"30";"49";"41";"92";"7";"42";"14";"94";"com net";"7.19";"0";"9";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:06";"0"
"";"";"3";"copy machines for sale";"en";"US";"4";"480";"26";"8";"31";"2";"32";"1";"8";"1";"0";"0";"4.2";"5.8";"42";"58";"72";"96";"9";"47";"16";"52";"com net";"6.81";"100";"13";"0";"1";"1";"";"1";"";"";"";"1";"1";"";"";"2020-01-15 12:59";"0"
"";"";"3";"rebath near me";"en";"US";"3";"480";"26";"8";"31";"2";"23";"1";"0";"0";"0";"0";"4.6";"5.2";"46";"52";"69";"93";"2048";"12890";"264";"1715";"com net";"5.09";"50";"10";"2";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 17:27";"0"
"";"";"3";"xjl";"en";"US";"1";"480";"26";"8";"33";"2";"24";"1";"16";"7";"0";"7";"3.7";"4.3";"37";"43";"71";"79";"12";"82";"17";"114";"check";"2.47";"0";"5";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:01";"0"
"";"";"3";"vegan keto diet meal plan";"en";"US";"5";"390";"22";"6";"24";"2";"17";"1";"28";"1";"0";"1";"3.9";"5.3";"39";"53";"63";"91";"27";"80";"29";"94";"com net";"1.66";"100";"3";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2019-12-26 05:32";"0"
"";"";"3";"modern farmhouse landscaping";"en";"US";"3";"390";"22";"6";"37";"2";"13";"1";"15";"0";"0";"0";"4.1";"5.6";"41";"56";"67";"94";"16";"101";"8";"24";"com net";"0";"100";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:06";"0"
"";"";"3";"ashley office furniture";"en";"US";"3";"590";"33";"9";"35";"2";"31";"1";"0";"5";"0";"6";"4.2";"5.1";"42";"51";"77";"96";"9";"49";"19";"87";"com net";"3.02";"100";"7";"1";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:00";"0"
"";"";"3";"office visitor chair";"en";"US";"3";"390";"22";"6";"35";"2";"17";"1";"11";"0";"0";"1";"4.1";"5.8";"41";"58";"74";"96";"42";"368";"14";"41";"com net";"4.98";"100";"8";"0";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:02";"0"
"";"";"3";"used copier";"en";"US";"2";"320";"18";"5";"32";"2";"12";"1";"12";"4";"0";"2";"3.2";"5.6";"32";"56";"34";"96";"408";"2788";"118";"833";"n-e-t";"4.57";"100";"6";"0";"0";"";"";"";"";"";"";"1";"1";"";"";"2020-01-15 12:59";"0"
"";"";"3";"toyota hilux price";"en";"US";"3";"590";"33";"9";"41";"2";"34";"1";"19";"7";"0";"5";"3.8";"4.9";"38";"49";"57";"84";"4571";"40559";"29";"101";"com net";"3.11";"0";"7";"2";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:57";"0"
"";"";"3";"permaloc edging";"en";"US";"2";"320";"18";"5";"25";"2";"7";"1";"0";"5";"0";"4";"2.8";"3.7";"28";"37";"31";"50";"3095";"15456";"42";"176";"c-o-m net";"1.68";"100";"2";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:59";"0"
"";"";"3";"worx cordless leaf blower";"en";"US";"4";"480";"27";"8";"23";"2";"32";"1";"22";"3";"0";"4";"4.3";"5.4";"43";"54";"77";"96";"27";"166";"14";"50";"com net";"1.54";"100";"3";"0";"0";"";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:00";"0"
"";"";"3";"garden rake lowes";"en";"US";"3";"390";"22";"6";"24";"2";"20";"1";"0";"0";"0";"7";"4.4";"4.7";"44";"47";"83";"83";"3";"11";"6";"13";"com net";"2.1";"100";"3";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:03";"0"
"";"";"3";"totally free dating sites no sign up";"en";"US";"7";"140";"8";"3";"13";"1";"6";"1";"5";"0";"0";"0";"2.7";"4.1";"27";"41";"29";"62";"5092";"50792";"117";"1003";"com net";"1.22";"0";"1";"4";"3";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:03";"0"
"";"";"3";"electric riding lawn mower 2019";"en";"US";"5";"390";"22";"6";"22";"2";"27";"1";"10";"1";"0";"0";"4";"5.2";"40";"52";"57";"94";"21";"73";"32";"92";"com net";"4.34";"100";"7";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:04";"0"
"";"";"3";"lawn cart lowes";"en";"US";"3";"480";"27";"8";"32";"2";"24";"1";"26";"0";"0";"1";"4.7";"5.1";"47";"51";"83";"83";"8";"29";"19";"41";"com net";"1.69";"100";"3";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:03";"0"
"";"";"3";"fast weight loss tips";"en";"US";"4";"1000";"56";"15";"61";"4";"72";"1";"30";"1";"0";"0";"5.5";"6.5";"55";"65";"88";"93";"1740";"11294";"594";"3429";"n-e-t";"1.95";"27";"8";"2";"0";"1";"";"";"";"";"";"";"";"";"";"2019-12-26 04:15";"0"
"";"";"3";"corvette motor";"en";"US";"2";"1000";"56";"15";"92";"4";"37";"1";"42";"0";"0";"1";"5.4";"7.7";"54";"77";"81";"98";"1615";"12005";"378";"1973";"c-o-m net";"1.52";"100";"6";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:57";"0"
"";"";"3";"house remodeling contractor";"en";"US";"3";"480";"27";"8";"26";"2";"31";"1";"23";"1";"0";"1";"4.4";"5.6";"44";"56";"75";"93";"130";"852";"54";"216";"c-o-m net";"8.96";"50";"17";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2019-12-28 11:31";"0"
"";"";"3";"formal cocktail length dress";"en";"US";"4";"390";"22";"6";"31";"2";"13";"1";"29";"0";"0";"0";"4.1";"5.4";"41";"54";"63";"89";"135";"997";"53";"180";"com net";"1.87";"100";"3";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 17:22";"0"
"";"";"3";"i10 auto sales";"en";"US";"3";"320";"18";"5";"28";"2";"11";"1";"0";"2";"1";"2";"3.2";"4.5";"32";"45";"54";"93";"356";"2327";"16";"74";"c-o-m net";"2.32";"0";"3";"0";"0";"";"";"";"";"";"1";"";"";"";"";"2020-01-15 13:07";"0"
"";"";"3";"1400 calorie keto meal plan";"en";"US";"5";"260";"15";"4";"14";"1";"12";"1";"22";"1";"0";"1";"3.4";"5.2";"34";"52";"57";"94";"18";"146";"17";"102";"com net";"0.87";"50";"1";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:04";"0"
