"Keyword","Avg. Search Volume","Location","CPC","PPC","Keyword Difficulty","Search Volume 3/2015","Search Volume 4/2015","Search Volume 5/2015","Search Volume 6/2015","Search Volume 7/2015","Search Volume 8/2015","Search Volume 9/2015","Search Volume 10/2015","Search Volume 11/2015","Search Volume 12/2015","Search Volume 1/2016","Search Volume 2/2016","Search Volume 3/2016","Search Volume 4/2016","Search Volume 5/2016","Search Volume 6/2016","Search Volume 7/2016","Search Volume 8/2016","Search Volume 9/2016","Search Volume 10/2016","Search Volume 11/2016","Search Volume 12/2016","Search Volume 1/2017","Search Volume 2/2017","Search Volume 3/2017","Search Volume 4/2017","Search Volume 5/2017","Search Volume 6/2017","Search Volume 7/2017","Search Volume 8/2017","Search Volume 9/2017","Search Volume 10/2017","Search Volume 11/2017","Search Volume 12/2017","Search Volume 1/2018","Search Volume 2/2018","Search Volume 3/2018","Search Volume 4/2018","Search Volume 5/2018","Search Volume 6/2018","Search Volume 7/2018","Search Volume 8/2018","Search Volume 9/2018","Search Volume 10/2018","Search Volume 11/2018","Search Volume 12/2018","Search Volume 1/2019","Search Volume 2/2019","Search Volume 3/2019","Search Volume 4/2019","Search Volume 5/2019","Search Volume 6/2019","Search Volume 7/2019","Search Volume 8/2019","Search Volume 9/2019","Search Volume 10/2019","Search Volume 11/2019","Search Volume 12/2019"
"ed hardy shirt",11500,"United States",0.33,100,27,"","","","","","",,,,,,,2900,2900,3600,2900,3600,4400,5400,6600,5400,5400,5400,5400,6600,6600,6600,6600,6600,6600,5400,6600,6600,6600,5400,5400,6600,8100,8100,8100,8100,8100,14800,9900,8100,8100,8100,8100,14800,8100,9900,12100,12100,14800,14800,12100,12100,12100
"bcbs federal",11000,"United States",2.17,9,33,"","","","","","",,,,,,,,,,,,40500,40500,12100,14800,12100,18100,12100,14800,12100,12100,12100,12100,12100,9900,12100,12100,9900,14800,12100,12100,9900,9900,9900,9900,12100,9900,12100,12100,9900,14800,12100,12100,9900,9900,9900,9900,9900,9900,12100,12100,9900
"budget coupon code",16600,"United States",2.86,51,,"","","","","","",,,,,22200,22200,27100,27100,33100,33100,33100,27100,22200,22200,18100,18100,22200,22200,27100,22200,22200,27100,27100,22200,14800,18100,14800,14800,18100,18100,22200,18100,22200,27100,27100,22200,18100,18100,14800,14800,14800,14800,18100,18100,18100,22200,22200,18100,14800,14800,12100,12100
"michaels promo code",10800,"United States",1.36,33,46,"","","","","","",,,6600,6600,4400,3600,3600,3600,3600,2900,2900,3600,2900,4400,6600,6600,4400,3600,5400,4400,5400,5400,5400,6600,6600,8100,14800,14800,6600,6600,9900,9900,9900,9900,8100,9900,9900,12100,22200,18100,9900,6600,8100,9900,9900,9900,9900,9900,9900,9900,18100,18100
"macys promo code",111000,"United States",2.15,88,57,"","","","","110000","110000",90500,135000,246000,246000,165000,135000,135000,90500,90500,90500,110000,90500,90500,90500,246000,301000,135000,110000,110000,110000,90500,90500,110000,90500,74000,90500,201000,201000,110000,74000,74000,90500,74000,90500,90500,74000,74000,90500,246000,246000,135000,90500,90500,90500,90500,74000,90500,74000,60500,90500,201000,246000
"fila sweatshirt",11200,"United States",0.78,100,25,"","","","","","",,,1600,1300,1300,1000,1300,880,720,590,1300,1300,1900,3600,5400,5400,5400,3600,3600,2900,2900,1900,2900,4400,5400,5400,6600,8100,6600,5400,6600,3600,2900,2400,3600,8100,9900,14800,18100,22200,18100,14800,12100,6600,5400,4400,6600,12100,9900,12100,14800,18100
"nike tracksuit womens",13500,"United States",0.79,100,34,"","","","","","",,,,,1600,1600,1000,720,590,590,590,720,4400,5400,6600,9900,6600,4400,5400,3600,2400,1900,2900,3600,5400,9900,14800,22200,12100,9900,12100,8100,4400,3600,6600,8100,14800,18100,22200,33100,14800,12100,14800,8100,6600,5400,6600,8100,12100,18100,22200,33100
"igc stock",20400,"United States",3.99,1,,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,18100,8100,4400,4400,4400,3600,2400,2400,6545,17851,27100,12100,9900,27100,49500,22200,14800,40500,22200,12100,14800,14800,9900,8100
"m stock",51600,"United States",4.14,0,,"","","","","","",,5400,22200,14800,18100,12100,8100,8100,22200,12100,8100,22200,9900,9900,14800,12100,33100,40500,27100,18100,40500,33100,27100,49500,33100,49500,74000,49500,40500,33100,33100,22200,49500,33100,22200,60500,22200,27100,40500,18100,49500,40500,33100,27100,49500,33100,27100,74000,60500,60500,90500,74000
"online car sales",11300,"United States",6.32,93,65,"","","","","","",1600,1600,1600,1900,2400,1900,1900,1900,1900,2400,2400,2900,5400,5400,5400,5400,6600,6600,6600,6600,6600,6600,6600,8100,6600,6600,6600,6600,8100,8100,8100,8100,9900,9900,9900,9900,9900,9900,8100,8100,9900,9900,12100,12100,12100,12100,12100,12100,12100,12100,9900,9900
"rx7 for sale",13900,"United States",0.78,51,,"","","","","","",,,,,,,,12100,12100,9900,9900,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,9900,9900,12100,12100,12100,9900,9900,12100,9900,12100,12100,9900,12100,14800,14800,12100,12100,12100,14800,14800,12100,14800,14800,14800,12100,14800,14800,14800,14800,12100,12100
"kroger stock",68800,"United States",5.6,1,46,"","","","","","",,,,,,,,,40500,49500,40500,49500,49500,49500,49500,49500,40500,40500,60500,40500,40500,165000,74000,90500,74000,74000,74000,74000,110000,74000,90500,60500,60500,74000,60500,90500,90500,74000,60500,60500,60500,49500,90500,60500,60500,74000,74000,74000,74000,60500,74000,74000
"egg nutrition facts",33300,"United States",1.85,0,60,"","","","","5400","4400",5400,6600,4400,3600,8100,6600,6600,6600,5400,5400,6600,8100,12100,12100,9900,9900,22200,22200,18100,18100,14800,18100,18100,18100,18100,14800,18100,18100,40500,33100,27100,22200,22200,18100,18100,18100,33100,33100,27100,27100,33100,33100,40500,40500,33100,33100,33100,33100,33100,33100,27100,27100
"fall outfits for women",12400,"United States",1.21,100,37,"","","","","","",1600,2400,1900,480,260,110,90,50,40,50,260,1300,6600,14800,9900,1900,880,590,480,210,140,210,1000,3600,8100,12100,8100,1900,1000,720,480,390,390,480,1600,8100,22200,27100,14800,1900,1000,720,720,480,320,720,4400,14800,40500,60500,22200,2900
"girls black dress",14200,"United States",0.99,100,,"","","","","1300","1600",2900,5400,2900,2400,3600,3600,3600,4400,4400,1900,1900,2900,8100,12100,9900,6600,6600,8100,8100,8100,9900,5400,5400,5400,9900,14800,12100,9900,9900,12100,12100,14800,14800,8100,6600,8100,14800,18100,14800,14800,12100,12100,14800,14800,18100,8100,8100,9900,14800,22200,18100,18100
"miss me jeans",62200,"United States",0.88,100,31,"","","","","","135000",110000,110000,135000,135000,110000,110000,90500,74000,74000,60500,74000,74000,74000,90500,110000,110000,74000,74000,74000,74000,60500,60500,60500,74000,74000,74000,90500,90500,74000,74000,74000,60500,49500,49500,60500,60500,60500,60500,74000,74000,60500,60500,74000,49500,49500,49500,60500,60500,60500,74000,74000,74000
"mazda miata for sale",14700,"United States",3.8,94,,"","","","","","",,,,,,12100,12100,12100,12100,12100,12100,12100,12100,12100,9900,8100,9900,9900,12100,14800,14800,14800,14800,14800,12100,14800,9900,9900,12100,12100,14800,14800,14800,14800,14800,14800,12100,12100,9900,9900,12100,12100,14800,14800,14800,14800,18100,18100,18100,14800,12100,12100
"auto insurance",174000,"United States",114.79,74,77,"","","","","","",135000,135000,135000,135000,165000,165000,165000,165000,165000,165000,165000,201000,165000,165000,165000,165000,246000,201000,201000,201000,201000,201000,201000,201000,368000,301000,165000,165000,201000,201000,201000,165000,201000,165000,165000,201000,201000,201000,165000,165000,201000,201000,201000,165000,165000,135000,165000,201000,165000,165000,165000,165000
"staples office chairs",15400,"United States",1.33,100,42,"","","","","","9900",9900,8100,8100,9900,9900,8100,9900,8100,8100,8100,9900,12100,12100,9900,12100,14800,18100,12100,14800,12100,12100,12100,12100,18100,12100,12100,14800,18100,14800,14800,14800,14800,14800,14800,14800,18100,14800,14800,14800,22200,18100,14800,14800,14800,12100,14800,14800,18100,14800,14800,14800,18100
"carhartt pants",41800,"United States",1.45,100,40,"","","","","","22200",27100,40500,60500,60500,40500,33100,27100,27100,27100,22200,22200,33100,33100,49500,74000,74000,40500,27100,33100,33100,33100,27100,27100,33100,40500,49500,90500,90500,40500,33100,33100,33100,33100,33100,27100,40500,40500,60500,60500,60500,40500,33100,33100,33100,33100,27100,33100,33100,40500,60500,74000,60500
"christmas sweater womens",27900,"United States",1.11,100,35,"","","","","","",,,,,140,20,20,20,30,20,110,170,390,1300,6600,9900,210,20,30,20,40,50,140,1000,2400,9900,74000,110000,1600,260,170,170,260,320,880,1600,2900,14800,135000,201000,2900,480,260,210,320,390,1000,1300,2900,14800,110000,201000
"farfetch promo code",13400,"United States",2.4,47,36,"","","","","","",,,,,,,,,3600,5400,4400,2900,1600,1900,6600,8100,5400,2900,2900,2900,6600,8100,4400,3600,4400,4400,,,8100,5400,4400,5400,14800,9900,9900,6600,6600,6600,12100,14800,14800,14800,14800,9900,18100,12100,12100,12100,9900,12100,18100,12100
"kfc nutrition",13300,"United States",0.86,0,24,"","","","","18100","22200",18100,18100,14800,14800,22200,22200,27100,27100,22200,22200,22200,22200,22200,18100,14800,12100,18100,18100,22200,18100,18100,18100,18100,18100,14800,14800,12100,9900,14800,12100,14800,14800,14800,14800,14800,14800,14800,14800,12100,9900,18100,14800,14800,14800,14800,14800,14800,14800,14800,9900,8100,5400
"gap factory coupon",23200,"United States",0.56,88,,"","","","","","",,,,,,,,,22200,14800,22200,22200,22200,27100,33100,27100,14800,18100,18100,22200,22200,22200,22200,27100,22200,22200,33100,33100,18100,14800,18100,22200,22200,22200,22200,22200,22200,27100,40500,27100,12100,14800,22200,22200,27100,22200,22200,27100,22200,27100,33100,27100
"elegant dresses",20800,"United States",0.88,100,37,"","","","","","",14800,14800,18100,14800,22200,22200,22200,22200,18100,14800,18100,18100,18100,18100,18100,14800,22200,18100,22200,22200,22200,18100,18100,18100,14800,18100,18100,14800,22200,14800,18100,22200,18100,14800,14800,14800,18100,18100,18100,14800,22200,18100,22200,18100,22200,18100,22200,22200,22200,22200,22200,18100
"quince dresses",31100,"United States",0.35,100,,"","","","","","",,,,,,,,,,,,,14800,12100,12100,12100,22200,12100,9900,8100,6600,8100,9900,8100,8100,8100,8100,8100,14800,12100,14800,18100,14800,14800,22200,18100,18100,14800,18100,14800,33100,27100,27100,22200,22200,33100,49500,33100,33100,33100,33100,27100
"jeep wrangler for sale near me",21800,"United States",6.53,67,44,"","","","","","",,3600,3600,2400,4400,5400,6600,6600,5400,6600,5400,5400,5400,4400,3600,3600,5400,5400,6600,6600,8100,8100,9900,9900,9900,9900,8100,6600,6600,8100,8100,8100,14800,14800,14800,14800,14800,12100,12100,12100,14800,18100,22200,22200,18100,22200,33100,33100,27100,22200,14800,14800
"how to lose 10 pounds in a week",13400,"United States",1.82,7,30,"","","","","","",8100,18100,40500,18100,14800,9900,27100,49500,18100,14800,14800,33100,18100,9900,8100,9900,27100,12100,9900,8100,18100,27100,27100,6600,4400,6600,18100,12100,8100,6600,8100,14800,22200,9900,12100,14800,12100,6600,4400,9900,12100,12100,9900,18100,18100,14800,14800,14800,14800,9900,9900,12100
"wedding gowns",28600,"United States",1.07,100,51,"","","","","","",33100,33100,33100,27100,40500,40500,33100,33100,40500,33100,33100,33100,40500,40500,33100,33100,49500,33100,40500,33100,40500,33100,33100,33100,33100,33100,27100,27100,40500,27100,27100,27100,33100,33100,33100,27100,27100,27100,22200,27100,33100,27100,27100,27100,27100,27100,33100,33100,33100,27100,27100,22200
"msft stock price",55000,"United States",3.36,0,46,"","","","","","",,,,6600,8100,8100,8100,9900,8100,8100,9900,9900,9900,12100,14800,18100,27100,22200,27100,27100,40500,49500,90500,60500,33100,49500,33100,60500,74000,60500,49500,49500,49500,49500,60500,49500,49500,60500,40500,33100,40500,40500,40500,49500,49500,60500,74000,60500,49500,74000,60500,60500
"business casual women",154000,"United States",2.43,100,41,"","","","","12100","22200",27100,18100,14800,9900,14800,18100,18100,22200,18100,14800,12100,14800,27100,22200,74000,49500,90500,90500,90500,90500,90500,90500,74000,90500,90500,90500,74000,60500,90500,90500,90500,110000,110000,90500,90500,110000,135000,110000,90500,60500,110000,90500,110000,110000,110000,135000,165000,201000,246000,246000,201000,135000
"low carb diet",114000,"United States",1.46,43,66,"","","","","","",90500,74000,74000,74000,110000,110000,110000,110000,110000,110000,110000,110000,110000,110000,90500,90500,135000,135000,165000,135000,135000,135000,135000,135000,110000,110000,90500,90500,135000,135000,135000,135000,135000,135000,165000,201000,165000,110000,110000,90500,165000,135000,135000,135000,110000,110000,110000,110000,110000,90500,74000,90500
"ksubi jeans",29700,"United States",0.83,100,,"","","","","","880",880,880,1000,1300,1300,1600,2400,2900,2400,2900,2900,2900,2900,2900,3600,2900,3600,3600,3600,6600,6600,5400,5400,6600,5400,6600,8100,8100,6600,5400,5400,6600,5400,5400,6600,8100,12100,14800,18100,18100,18100,14800,18100,22200,22200,22200,22200,27100,33100,33100,49500,74000
"gopuff discount code",13700,"United States",1.55,17,,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8100,8100,12100,14800,12100,9900,12100,14800,18100,18100,18100,18100
"cute sweaters",19600,"United States",1.16,100,39,"","","","","","",9900,14800,22200,14800,8100,5400,3600,2900,2900,2900,4400,6600,12100,18100,22200,22200,9900,6600,5400,4400,3600,3600,6600,9900,14800,22200,33100,27100,12100,8100,6600,4400,2900,3600,6600,9900,14800,27100,40500,33100,14800,12100,6600,4400,4400,5400,9900,14800,22200,40500,60500,40500
"zazzle promo code",14200,"United States",0.63,100,33,"","","","","","",6600,5400,8100,12100,6600,6600,8100,8100,8100,8100,6600,8100,6600,8100,8100,8100,5400,4400,5400,5400,5400,5400,5400,5400,4400,5400,6600,8100,6600,8100,8100,8100,6600,6600,6600,6600,6600,8100,8100,12100,8100,8100,9900,9900,14800,12100,12100,18100,18100,14800,18100,27100
"nak stock",19700,"United States",5.84,2,,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100,27100,14800,18100,33100,18100,14800,14800,18100,27100,33100,18100,14800,12100,14800
"mens coats",59600,"United States",2.13,100,53,"","","","","","",9900,27100,49500,49500,33100,14800,5400,4400,2900,2400,3600,6600,12100,27100,60500,74000,22200,12100,6600,3600,2900,2400,3600,6600,14800,33100,74000,90500,33100,14800,9900,5400,2400,2400,8100,14800,33100,110000,201000,165000,74000,49500,27100,9900,9900,6600,12100,18100,33100,110000,201000,165000
"honda element for sale",12300,"United States",1.29,64,32,"","","","","9900","9900",8100,9900,8100,8100,9900,9900,9900,9900,9900,9900,9900,12100,9900,9900,8100,8100,9900,12100,12100,12100,12100,12100,12100,12100,9900,9900,9900,9900,12100,12100,14800,14800,14800,14800,14800,14800,12100,12100,9900,9900,12100,12100,14800,12100,12100,12100,12100,14800,12100,12100,12100,9900
"neiman marcus promo code",13600,"United States",1.53,100,39,"","","","","","",,,,,,,8100,8100,12100,9900,9900,8100,9900,8100,12100,14800,9900,8100,9900,8100,9900,12100,9900,9900,9900,12100,18100,22200,14800,12100,12100,12100,14800,14800,12100,12100,12100,12100,14800,18100,22200,12100,12100,9900,14800,12100,12100,9900,9900,12100,14800,22200
"old navy shorts",11500,"United States",0.39,100,,"","","","","","",2900,1600,1600,1600,1900,2900,6600,6600,12100,14800,9900,6600,3600,1900,1600,1900,2900,4400,9900,14800,18100,22200,14800,9900,4400,2900,1900,1900,3600,6600,9900,12100,27100,22200,18100,12100,5400,2900,1900,2400,4400,5400,12100,18100,22200,27100,22200,12100,6600,3600,2400,2400
"sherri hill prom dresses",15500,"United States",0.44,100,,"","","","","","6600",5400,3600,8100,8100,40500,40500,33100,22200,12100,5400,8100,5400,6600,9900,14800,12100,27100,33100,60500,49500,22200,4400,4400,6600,12100,8100,6600,9900,49500,60500,40500,18100,6600,4400,6600,4400,5400,9900,8100,8100,40500,40500,33100,18100,8100,4400,4400,3600,8100,9900,8100,8100
"nordstrom coupon code",17000,"United States",0.41,78,44,"","","","","","",,22200,33100,49500,22200,22200,22200,27100,27100,18100,18100,18100,18100,22200,40500,49500,18100,14800,18100,18100,18100,14800,14800,14800,18100,18100,33100,33100,18100,14800,18100,18100,18100,14800,14800,12100,12100,14800,33100,33100,14800,12100,14800,14800,14800,12100,12100,12100,14800,14800,27100,40500
"twilio stock",48100,"United States",2.99,1,,"","","","","","",,,,,,,,,,,,,,,22200,18100,14800,27100,14800,18100,40500,14800,9900,18100,8100,8100,12100,8100,9900,14800,14800,9900,18100,14800,14800,33100,22200,33100,40500,27100,40500,60500,60500,49500,60500,40500,49500,49500,49500,49500,40500,27100
"yriv stock",44400,"United States",,0,,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,12100,60500,165000,60500,60500,22200,90500,22200,18100,12100,8100
"tgt stock price",10900,"United States",,0,,"","3600","3600","3600","3600","4400",2900,3600,5400,4400,4400,5400,5400,4400,12100,8100,6600,8100,6600,5400,9900,6600,9900,14800,27100,18100,18100,18100,18100,18100,12100,12100,14800,9900,18100,12100,12100,8100,8100,6600,5400,9900,5400,6600,6600,8100,8100,6600,6600,6600,9900,9900,8100,18100,12100,12100,18100,14800
"ung stock",13500,"United States",6.35,1,,"","","","","","",,,,,,,,9900,9900,12100,9900,9900,8100,9900,14800,14800,14800,14800,14800,8100,6600,9900,8100,8100,8100,,,,,,,5400,5400,5400,4400,5400,4400,8100,27100,14800,18100,14800,6600,6600,6600,9900,12100,12100,12100,18100,18100,27100
"girls winter coats",18300,"United States",1.65,100,38,"","","","","","",8100,18100,14800,8100,12100,4400,1600,1000,590,880,2400,6600,14800,27100,33100,27100,12100,4400,4400,1300,880,1000,3600,9900,14800,33100,40500,27100,14800,8100,6600,3600,1300,1600,5400,12100,27100,60500,60500,27100,22200,14800,12100,2900,1900,1600,6600,14800,22200,49500,49500,22200
"cheesecake factory nutrition",20000,"United States",1.3,5,,"","","","","","",,,,,18100,18100,18100,14800,18100,14800,18100,14800,12100,12100,9900,9900,14800,14800,14800,12100,12100,12100,14800,14800,12100,14800,33100,40500,60500,49500,49500,49500,40500,40500,49500,40500,22200,18100,18100,22200,27100,27100,33100,22200,22200,22200,22200,22200,18100,8100,8100,8100
"used subaru",24200,"United States",3.61,60,33,"","","","","","14800",12100,12100,12100,12100,14800,14800,14800,14800,14800,14800,14800,18100,18100,18100,14800,18100,22200,18100,22200,18100,18100,18100,22200,22200,18100,18100,18100,18100,27100,22200,22200,22200,22200,22200,22200,22200,22200,22200,22200,22200,27100,27100,27100,22200,22200,22200,27100,27100,22200,22200,22200,22200
"true religion jeans men",4800,"United States",0.87,100,,"","","","","","",,,,,,14800,12100,12100,14800,9900,9900,12100,12100,9900,8100,8100,5432,5432,5432,5432,4429,4429,5432,5432,5432,5432,6631,8100,5432,5432,5432,4429,3621,3621,4429,4429,4429,4429,6631,6631,4429,4429,4429,3621,3621,4429,5432,5432,4429,5432,5432,6631
"bed bath and beyond online coupon",13600,"United States",0.74,49,39,"","","","","74000","33100",22200,33100,40500,60500,49500,40500,33100,40500,60500,18100,18100,33100,40500,14800,27100,60500,27100,14800,18100,14800,18100,18100,22200,14800,12100,14800,18100,18100,14800,9900,14800,12100,12100,12100,14800,12100,12100,14800,22200,27100,18100,9900,12100,12100,12100,14800,12100,12100,14800,9900,18100,18100
"pypl stock",46800,"United States",5.74,0,,"","","","","","",,,,,,,,,,,,,,18100,12100,8100,14800,14800,14800,18100,22200,18100,40500,27100,22200,,,49500,90500,74000,49500,49500,60500,49500,74000,60500,40500,90500,40500,33100,49500,40500,40500,49500,40500,40500,60500,49500,40500,60500,49500,40500
"aetna navigator",32500,"United States",3.87,3,,"","","","","","",,,,,90500,60500,60500,49500,49500,49500,49500,60500,40500,40500,49500,49500,60500,33100,40500,40500,40500,49500,49500,40500,49500,74000,60500,60500,110000,90500,90500,60500,60500,74000,90500,60500,60500,74000,60500,40500,60500,40500,40500,40500,33100,27100,27100,27100,22200,27100,22200,22200
"girl outfits",13300,"United States",0.95,100,31,"","","2400","2400","3600","2900",2400,2400,2900,2900,2900,2900,3600,2900,,5400,8100,8100,5400,5400,8100,8100,9900,12100,12100,9900,9900,12100,14800,14800,12100,12100,14800,14800,,,,14800,12100,14800,22200,18100,8100,6600,9900,9900,8100,8100,12100,9900,8100,12100,18100,18100,14800,14800,18100,18100
"geico home insurance",33500,"United States",14.42,52,55,"","","","","22200","22200",18100,22200,18100,18100,27100,27100,33100,33100,33100,33100,22200,22200,27100,27100,14800,9900,22200,33100,33100,18100,14800,33100,33100,27100,22200,27100,27100,22200,27100,27100,33100,40500,40500,33100,33100,33100,33100,27100,27100,22200,27100,27100,33100,40500,40500,33100,40500,40500,33100,33100,27100,27100
"sexy white dress",18300,"United States",0.62,100,33,"","","8100","6600","5400","3600",2400,2900,1900,2400,2900,3600,4400,5400,,,,,,,,,18100,18100,27100,33100,40500,33100,40500,27100,12100,12100,9900,12100,18100,14800,22200,27100,22200,22200,22200,18100,12100,12100,9900,9900,12100,14800,18100,22200,33100,22200,22200,22200,18100,14800,9900,9900
"zone diet",13900,"United States",1.34,19,48,"","","","","","",12100,12100,9900,9900,18100,14800,14800,14800,12100,12100,12100,14800,14800,14800,14800,14800,22200,18100,18100,18100,18100,14800,14800,14800,12100,14800,14800,14800,27100,22200,22200,22200,18100,18100,18100,18100,14800,14800,14800,12100,22200,14800,14800,14800,14800,14800,14800,12100,12100,12100,9900,9900
"used bmw",22600,"United States",6.65,69,31,"","","","","","18100",14800,14800,14800,12100,14800,14800,18100,18100,18100,14800,14800,14800,22200,18100,18100,18100,22200,22200,22200,22200,22200,22200,22200,22200,22200,22200,18100,18100,22200,18100,22200,22200,22200,22200,22200,22200,22200,22200,18100,18100,22200,22200,27100,22200,22200,22200,22200,27100,22200,22200,22200,18100
"jeep near me",18000,"United States",8.67,40,32,"","","","","","1300",1300,1300,1300,1300,1600,1900,2400,2900,2900,3600,4400,4400,3600,3600,3600,3600,4400,4400,5400,5400,6600,6600,6600,8100,8100,6600,6600,6600,8100,9900,12100,12100,12100,12100,14800,14800,12100,12100,12100,12100,14800,14800,14800,14800,18100,18100,22200,22200,22200,18100,18100,18100
"cheap cars for sale near me",21200,"United States",2.57,83,51,"","","","","","4400",2900,4400,5400,8100,6600,4400,6600,8100,3600,3600,4400,4400,4400,5400,4400,4400,22200,27100,8100,6600,12100,22200,9900,9900,6600,8100,18100,18100,18100,14800,14800,27100,33100,12100,12100,12100,22200,22200,12100,12100,18100,22200,22200,22200,22200,18100,22200,22200,18100,22200,27100,18100
"american airlines promo code",34400,"United States",1.54,0,,"","","","","","",,,,,,,,,33100,33100,33100,27100,22200,27100,33100,27100,27100,27100,33100,33100,40500,40500,33100,40500,33100,33100,33100,33100,40500,33100,40500,33100,33100,33100,33100,33100,27100,33100,33100,33100,40500,40500,40500,33100,33100,33100,33100,33100,33100,33100,27100,33100
"ew stock",14400,"United States",1.46,0,,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100,8100,9900,8100,9900,12100,9900,12100,18100,9900,9900,14800,12100,14800,14800,9900,9900,18100,14800,12100,22200,14800,14800
"carvana sell car",270,"United States",5.87,43,,"","","","","","",,,,,,,,,20,20,30,30,20,40,30,40,40,10,30,50,70,90,110,140,140,170,140,210,320,390,390,480,880,880,880,590,720,880,880,590,590,590,483,41,52,63,590,63,52,95,590,117
"american eagle promo code",83700,"United States",2.17,100,38,"","","60500","49500","40500","49500",49500,40500,90500,74000,60500,49500,60500,60500,74000,60500,60500,60500,60500,60500,135000,135000,74000,60500,74000,74000,74000,90500,90500,90500,74000,74000,165000,110000,74000,90500,74000,90500,90500,74000,90500,74000,60500,90500,165000,110000,90500,74000,74000,74000,74000,74000,74000,90500,60500,74000,110000,135000
"hoodie dress",19100,"United States",1.02,100,30,"","","","","","3600",4400,5400,8100,12100,12100,12100,9900,6600,5400,4400,5400,8100,14800,22200,22200,18100,18100,14800,14800,12100,9900,8100,12100,14800,22200,27100,27100,22200,18100,14800,14800,12100,9900,9900,12100,14800,22200,27100,27100,22200,18100,14800,14800,12100,9900,9900,12100,18100,27100,33100,33100,27100
"blue cross blue shield dental",12300,"United States",5,38,40,"","","","","","",,,,,12100,9900,9900,8100,8100,9900,9900,12100,8100,8100,9900,9900,12100,9900,9900,8100,9900,8100,8100,8100,6600,8100,8100,6600,9900,8100,9900,9900,9900,8100,9900,9900,9900,12100,12100,12100,14800,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100
"tommy hilfiger sweatshirt",10900,"United States",0.91,100,,"","","","","","",,,,,1900,1900,1600,1600,2400,2400,3600,4400,6600,8100,12100,14800,18100,14800,9900,6600,5400,5400,12100,14800,14800,14800,27100,27100,18100,14800,12100,8100,6600,6600,9900,12100,14800,18100,27100,22200,12100,9900,8100,6600,5400,5400,8100,12100,12100,14800,18100,18100
"new cars for sale",13000,"United States",4.36,80,43,"","","","","","",6600,6600,6600,6600,8100,8100,8100,6600,8100,8100,9900,9900,12100,9900,9900,9900,9900,8100,9900,9900,12100,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900,12100,12100,12100,14800,12100,12100,9900,12100,12100,9900,12100,12100,12100,12100,14800,14800,14800,14800,12100,14800
"pcg stock price",16000,"United States",4.09,0,,"","","","","","",,,,,,,,,,260,260,260,170,390,480,320,260,390,480,480,480,,,,,,1600,2400,2900,1900,1600,2900,3600,3600,2900,3600,2900,3600,8100,3600,22200,9900,5400,6600,5400,8100,8100,9900,9900,33100,33100,40500
"cold stone coupons",14800,"United States",0.75,8,28,"","12100","14800","12100","14800","14800",12100,9900,9900,12100,18100,22200,27100,22200,27100,33100,40500,27100,22200,18100,14800,14800,22200,22200,22200,22200,22200,27100,33100,22200,18100,14800,14800,12100,18100,14800,18100,18100,22200,22200,27100,18100,14800,12100,9900,12100,14800,12100,18100,14800,18100,18100,22200,18100,12100,9900,9900,9900
"plus size cocktail dresses",41700,"United States",1.53,100,40,"","","","","","",22200,18100,27100,18100,22200,22200,22200,22200,18100,14800,18100,22200,27100,33100,33100,27100,33100,33100,40500,33100,33100,27100,27100,33100,33100,33100,49500,33100,40500,40500,49500,40500,40500,33100,40500,49500,49500,40500,49500,33100,40500,40500,49500,49500,40500,33100,40500,49500,49500,40500,40500,27100
"honda dealership",439000,"United States",6.5,37,25,"","","","","","165000",165000,165000,165000,165000,165000,201000,201000,246000,301000,301000,368000,368000,301000,301000,301000,301000,301000,301000,368000,368000,368000,368000,450000,450000,368000,368000,368000,450000,368000,368000,450000,368000,368000,450000,550000,550000,450000,450000,450000,450000,368000,368000,450000,450000,450000,450000,550000,550000,450000,450000,368000,368000
"toddler clothes",22300,"United States",1.55,100,39,"","","","","","",9900,12107,12107,9900,8094,12107,12107,8094,6622,6622,12100,18100,18100,18100,18100,18100,12100,14800,18100,14800,12100,9900,12100,18100,18100,18100,22200,22200,14800,18100,18100,14800,14800,12100,14800,22200,22200,22200,27100,22200,18100,22200,27100,18100,14800,14800,18100,27100,27100,27100,27100,27100
"chino pants",31100,"United States",2.12,100,47,"","","","","","22200",18100,18100,18100,22200,18100,18100,22200,22200,22200,18100,18100,22200,22200,22200,22200,22200,18100,18100,22200,22200,22200,22200,22200,27100,22200,22200,27100,22200,18100,18100,22200,18100,22200,22200,22200,27100,22200,22200,27100,27100,22200,22200,27100,27100,27100,27100,33100,40500,33100,33100,40500,40500
