"Keyword","Avg. Search Volume","Location","CPC","PPC","Keyword Difficulty","Search Volume 3/2015","Search Volume 4/2015","Search Volume 5/2015","Search Volume 6/2015","Search Volume 7/2015","Search Volume 8/2015","Search Volume 9/2015","Search Volume 10/2015","Search Volume 11/2015","Search Volume 12/2015","Search Volume 1/2016","Search Volume 2/2016","Search Volume 3/2016","Search Volume 4/2016","Search Volume 5/2016","Search Volume 6/2016","Search Volume 7/2016","Search Volume 8/2016","Search Volume 9/2016","Search Volume 10/2016","Search Volume 11/2016","Search Volume 12/2016","Search Volume 1/2017","Search Volume 2/2017","Search Volume 3/2017","Search Volume 4/2017","Search Volume 5/2017","Search Volume 6/2017","Search Volume 7/2017","Search Volume 8/2017","Search Volume 9/2017","Search Volume 10/2017","Search Volume 11/2017","Search Volume 12/2017","Search Volume 1/2018","Search Volume 2/2018","Search Volume 3/2018","Search Volume 4/2018","Search Volume 5/2018","Search Volume 6/2018","Search Volume 7/2018","Search Volume 8/2018","Search Volume 9/2018","Search Volume 10/2018","Search Volume 11/2018","Search Volume 12/2018","Search Volume 1/2019","Search Volume 2/2019","Search Volume 3/2019","Search Volume 4/2019","Search Volume 5/2019","Search Volume 6/2019","Search Volume 7/2019","Search Volume 8/2019","Search Volume 9/2019","Search Volume 10/2019","Search Volume 11/2019","Search Volume 12/2019"
"s stock",24500,"United States",13.98,0,,"","","",,27100,40500,27100,22200,22200,22200,27100,27100,33100,22200,18100,22200,33100,27100,27100,27100,27100,33100,27100,27100,22200,18100,33100,33100,27100,27100,27100,33100,33100,22200,27100,27100,18100,49500,27100,22200,14800,22200,14800,14800,12100,12100,14800,14800,14800,27100,40500,33100,40500,22200,14800,22200,22200,27100
"vitacost promo code",11900,"United States",0.92,44,39,"","","",,,,,,,,27100,12100,12100,18100,27100,14800,9900,12100,22200,18100,8100,9900,27100,27100,18100,12100,9900,9900,18100,22200,8100,9900,8100,8100,9900,9900,9900,9900,8100,12100,8100,12100,14800,8100,8100,9900,22200,12100,14800,8100,12100,9900,9900,12100,9900,12100,9900,9900
"levis jeans women",25600,"United States",1.63,100,,"","","",,,,480,590,590,480,480,590,720,480,480,390,480,720,,,,,18100,18100,22200,18100,14800,12100,14800,22200,22200,27100,27100,27100,,,,22200,18100,14800,18100,22200,27100,33100,27100,27100,27100,22200,33100,22200,18100,18100,18100,22200,27100,33100,33100,33100
"walmart coupon code",38400,"United States",0.42,36,53,"","","",,,,18100,18100,40500,49500,18100,18100,18100,18100,18100,18100,22200,22200,18100,18100,49500,40500,18100,18100,22200,14800,18100,22200,27100,33100,33100,33100,74000,74000,27100,33100,33100,33100,40500,40500,40500,27100,33100,33100,90500,60500,27100,27100,33100,33100,33100,33100,40500,33100,33100,33100,60500,74000
"personal loans near me",14300,"United States",9.11,69,36,"","","",,,,1600,2400,3600,5400,3600,1900,2900,4400,5400,5400,5400,6600,8100,8100,6600,6600,6600,5400,6600,5400,5400,8100,9900,9900,8100,8100,8100,8100,8100,6600,6600,8100,8100,12100,12100,18100,14800,14800,12100,12100,9900,6600,8100,12100,14800,14800,18100,18100,18100,14800,14800,22200
"fathead pizza",13900,"United States",0.65,74,36,"","","",,,,,,,,9900,8100,9900,12100,12100,9900,12100,14800,14800,14800,14800,14800,40500,40500,40500,40500,40500,33100,33100,33100,22200,22200,22200,22200,60500,40500,33100,33100,33100,33100,33100,33100,27100,22200,14800,12100,33100,27100,18100,14800,12100,9900,12100,8100,9900,9900,6600,5400
"honda s2000 for sale",18000,"United States",0.74,49,43,"","","",,,14800,14800,14800,12100,12100,14800,14800,22200,18100,18100,14800,14800,18100,14800,14800,12100,14800,14800,14800,14800,18100,18100,18100,14800,14800,14800,14800,12100,12100,14800,14800,14800,18100,18100,18100,18100,18100,14800,14800,12100,14800,14800,14800,18100,22200,22200,18100,18100,22200,18100,18100,14800,14800
"dominos pizza coupons",34900,"United States",0.26,18,40,"","","",,,,40500,40500,33100,40500,49500,49500,49500,40500,40500,49500,49500,40500,49500,60500,49500,60500,49500,40500,49500,40500,40500,33100,33100,40500,49500,49500,49500,60500,49500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,49500,40500,40500,33100,33100,33100,33100,33100,33100,33100,33100,33100,40500
"general contractors near me",27300,"United States",9.46,49,40,"","","",,,,,,1300,1300,1900,1900,2400,2900,4400,5400,4400,4400,4400,4400,3600,3600,6600,8100,9900,9900,8100,8100,9900,12100,12100,12100,9900,8100,14800,14800,18100,18100,18100,18100,22200,27100,22200,27100,18100,14800,27100,22200,27100,33100,27100,27100,33100,33100,27100,27100,22200,22200
"world financial group",22200,"United States",2.14,3,32,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22200,27100,33100,27100,27100,22200,18100,27100,22200,22200,22200,22200,22200,22200,22200,22200,22200,18100,22200
"free keto meal plan",13100,"United States",1.4,95,42,"","","",,,,,,,50,90,90,90,140,170,110,140,170,260,210,210,210,590,480,880,1000,1000,1300,1600,2400,2900,2900,2900,2400,4400,3600,3600,5400,6600,8100,9900,8100,6600,9900,8100,12100,18100,8100,8100,9900,12100,12100,14800,14800,18100,14800,12100,14800
"hard money lenders",20500,"United States",17.05,83,39,"","","",,,,12100,12100,12100,12100,18100,22200,14800,27100,14800,14800,12100,12100,12100,12100,9900,12100,14800,14800,14800,14800,14800,12100,14800,14800,12100,12100,9900,12100,14800,14800,14800,18100,18100,14800,18100,18100,18100,18100,14800,14800,18100,18100,18100,18100,22200,18100,22200,22200,27100,22200,18100,22200
"bmw 750li",14600,"United States",2.16,28,41,"","","",,,22200,14800,14800,14800,14800,14800,14800,18100,18100,18100,14800,14800,18100,18100,18100,18100,18100,18100,14800,18100,14800,18100,14800,18100,18100,14800,14800,12100,14800,14800,14800,14800,14800,14800,14800,14800,14800,12100,14800,12100,12100,12100,12100,14800,12100,14800,14800,18100,18100,14800,14800,14800,14800
"locking file cabinet",13900,"United States",2.41,100,36,"","","",,,3600,3600,3600,2900,3600,4400,3600,4400,3600,3600,3600,4400,5400,9900,9900,9900,9900,14800,12100,12100,9900,9900,9900,12100,12100,9900,12100,9900,9900,14800,12100,12100,12100,12100,12100,12100,14800,12100,12100,12100,12100,14800,12100,14800,12100,12100,12100,14800,14800,14800,14800,14800,14800
"sunflower dress",15500,"United States",0.64,100,36,"","","",,,,,,,,2400,2900,4400,5400,5400,5400,4400,3600,2400,1600,1300,1300,2400,3600,5400,8100,8100,8100,8100,6600,4400,2900,2400,1900,4400,8100,12100,18100,18100,18100,18100,12100,8100,4400,3600,2900,9900,12100,22200,33100,22200,18100,22200,18100,12100,8100,4400,4400
"cheap swimsuits",18900,"United States",1.58,100,46,"","","",,,8100,4400,5400,5400,6600,22200,33100,40500,33100,40500,40500,27100,14800,8100,6600,8100,9900,27100,33100,49500,40500,49500,49500,33100,14800,6600,6600,8100,9900,27100,33100,40500,33100,49500,49500,27100,12100,6600,5400,6600,8100,22200,27100,33100,27100,33100,33100,22200,9900,5400,4400,4400,5400
"citizens bank pay my loan",11200,"United States",7.64,1,26,"","","",,,,,,,,,,,,,,,,,,,,,,,,22200,18100,18100,14800,12100,14800,14800,18100,14800,12100,12100,12100,12100,12100,12100,12100,14800,18100,14800,12100,14800,12100,12100,12100,12100,9900,9900,9900,9900,9900,12100,9900
"bac stock",236000,"United States",2.65,0,38,"","","",,90500,90500,74000,90500,90500,90500,110000,165000,135000,135000,110000,165000,165000,135000,135000,135000,246000,301000,246000,246000,368000,246000,201000,246000,246000,201000,165000,246000,201000,246000,301000,301000,246000,301000,246000,246000,301000,246000,165000,301000,201000,246000,301000,246000,246000,301000,201000,201000,246000,246000,201000,246000,201000,201000
"solar power",24200,"United States",8.45,91,72,"","","",,,,27100,33100,27100,27100,27100,33100,33100,33100,33100,22200,22200,22200,27100,27100,33100,27100,27100,27100,33100,33100,33100,27100,22200,22200,27100,33100,33100,27100,33100,27100,27100,33100,33100,22200,22200,22200,22200,27100,22200,22200,22200,22200,27100,27100,27100,22200,22200,22200,22200,27100,27100,22200
"stihl leaf blower",33500,"United States",0.96,100,31,"","","",,,,,33100,40500,14800,5400,8100,14800,18100,18100,14800,9900,12100,18100,49500,49500,22200,8100,12100,18100,27100,22200,18100,14800,14800,33100,60500,60500,33100,9900,9900,18100,27100,33100,27100,18100,18100,27100,74000,90500,40500,14800,12100,27100,40500,33100,27100,18100,22200,33100,60500,74000,40500
"federal student loans",65900,"United States",11.61,35,53,"","","",,,,60500,49500,49500,49500,74000,60500,60500,60500,60500,60500,74000,90500,49500,49500,49500,49500,74000,60500,60500,60500,60500,60500,74000,74000,49500,49500,49500,49500,74000,60500,60500,60500,60500,60500,90500,90500,60500,60500,49500,49500,74000,60500,60500,74000,60500,60500,90500,90500,60500,60500,49500,49500
"skt stock",11600,"United States",1.2,0,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6600,6600,9900,12100,12100,12100,12100,14800,12100,14800,12100,14800
"car payment",11300,"United States",3.41,22,63,"","","",,,,5400,5400,5400,8100,9900,12100,12100,14800,18100,18100,14800,12100,12100,12100,18100,14800,12100,12100,14800,14800,14800,12100,12100,12100,9900,12100,9900,9900,12100,9900,12100,12100,14800,12100,12100,12100,12100,12100,9900,14800,12100,12100,12100,12100,12100,9900,9900,12100,9900,12100,12100,9900
"yahoo finance quotes",39900,"United States",0.25,6,55,"","","",,,,,,,,,,6600,5400,4400,5400,6600,9900,5400,4400,4400,4400,4400,4400,6600,9900,6600,5400,2900,2900,2400,4400,8100,9900,27100,33100,33100,40500,40500,49500,49500,49500,49500,60500,49500,60500,60500,60500,60500,49500,40500,33100,33100,33100,27100,27100,27100,27100
"walmart grocery coupon",18200,"United States",0.81,22,50,"","","",,,,,,,,,,,,,,,,5400,6600,9900,9900,12100,9900,9900,8100,8100,6600,9900,14800,12100,9900,9900,9900,9900,6600,8100,8100,8100,12100,18100,22200,22200,33100,27100,22200,22200,12100,14800,14800,14800,14800,18100,22200,18100,22200,22200,22200
"kohls in store coupon",48600,"United States",0.07,61,44,"","","",,,74000,40500,49500,60500,60500,74000,40500,49500,49500,60500,40500,40500,60500,90500,74000,90500,135000,110000,49500,74000,90500,90500,74000,90500,110000,110000,60500,60500,74000,60500,40500,40500,49500,49500,49500,49500,49500,49500,33100,49500,74000,33100,22200,40500,49500,49500,40500,49500,49500,40500,60500,74000,74000
"southern company stock",26300,"United States",2.1,2,,"","","",,,,,,,,,,,,,,,,,12100,18100,14800,14800,18100,18100,14800,14800,18100,18100,18100,14800,18100,18100,18100,27100,27100,22200,22200,22200,22200,22200,27100,22200,27100,22200,22200,22200,27100,27100,22200,27100,27100,27100,33100,27100,27100,22200,27100
"costco stock",216000,"United States",3.57,0,35,"","","",,,,,,49500,74000,60500,60500,60500,49500,60500,60500,60500,49500,60500,49500,60500,74000,60500,90500,90500,74000,110000,165000,135000,135000,110000,165000,110000,165000,165000,135000,135000,135000,135000,165000,135000,201000,165000,201000,135000,201000,165000,135000,201000,201000,201000,201000,246000,301000,246000,301000,201000,201000
"mens leather jackets",88000,"United States",1.69,100,45,"","","",,,,33100,60500,74000,74000,40500,33100,22200,22200,18100,12100,18100,33100,40500,74000,90500,201000,110000,74000,74000,60500,49500,40500,49500,74000,110000,135000,201000,201000,110000,74000,74000,60500,40500,40500,49500,60500,90500,165000,201000,201000,90500,74000,74000,49500,49500,40500,49500,74000,90500,135000,165000,165000
"landscape architecture",29600,"United States",7.51,23,47,"","","",,,,18100,18100,14800,14800,18100,22200,22200,27100,27100,22200,18100,22200,27100,22200,22200,18100,22200,22200,27100,27100,27100,22200,22200,27100,22200,27100,22200,18100,27100,27100,27100,33100,27100,22200,27100,27100,27100,27100,22200,18100,27100,27100,33100,33100,33100,27100,27100,33100,33100,33100,27100,22200
"men's clothing stores near me",17200,"United States",1.72,85,44,"","","",,,,,,1600,2400,1900,2400,2900,2900,3600,4400,3600,4400,6600,6600,6600,8100,6600,6600,8100,9900,9900,9900,9900,12100,12100,12100,12100,14800,12100,12100,14800,14800,14800,22200,22200,22200,18100,18100,14800,18100,12100,12100,14800,14800,18100,18100,18100,18100,18100,22200,18100,22200
"amtrak promo code",17600,"United States",1.01,16,34,"","","",,,,,,,,,33100,40500,40500,40500,60500,49500,40500,33100,33100,40500,40500,40500,33100,40500,33100,40500,40500,40500,33100,33100,40500,33100,33100,33100,33100,40500,33100,33100,33100,40500,33100,27100,33100,27100,22200,22200,18100,18100,18100,18100,18100,18100,18100,14800,14800,14800,18100
"buick lesabre",26000,"United States",1.89,6,,"","","",,,,,18100,18100,18100,22200,27100,22200,22200,22200,22200,22200,22200,22200,22200,18100,22200,22200,22200,27100,22200,22200,22200,22200,22200,18100,22200,18100,18100,22200,22200,22200,22200,22200,22200,22200,22200,18100,22200,18100,18100,22200,22200,27100,22200,22200,22200,33100,33100,27100,27100,27100,27100
"installment loans for bad credit",23200,"United States",7.63,1,33,"","","",,,,8100,12100,12100,12100,6600,2400,4400,9900,12100,8100,5400,8100,18100,18100,14800,12100,14800,9900,8100,9900,12100,22200,22200,14800,12100,18100,22200,14800,9900,6600,9900,14800,18100,18100,18100,22200,18100,18100,18100,18100,18100,14800,14800,18100,27100,27100,33100,27100,27100,27100,22200,22200
"black jeans",55200,"United States",1.5,100,33,"","","",,,,12100,18100,18100,18100,18100,18100,18100,14800,14800,14800,14800,18100,22200,27100,27100,27100,22200,22200,22200,22200,22200,22200,27100,33100,33100,33100,40500,40500,33100,33100,33100,33100,27100,27100,33100,40500,40500,49500,49500,49500,49500,49500,49500,40500,40500,40500,49500,60500,60500,74000,74000,74000
"levis shorts",22100,"United States",2.18,100,42,"","","",,,,4400,2400,1900,2400,3600,8100,14800,14800,18100,22200,22200,14800,8100,4400,3600,4400,8100,14800,22200,27100,27100,33100,27100,18100,8100,5400,4400,5400,12100,18100,27100,33100,40500,40500,40500,22200,12100,6600,5400,6600,14800,18100,33100,40500,33100,40500,33100,22200,12100,6600,5400,6600
"wool sweater",11300,"United States",2.29,100,31,"","880","880",720,720,1300,1900,2900,4400,3600,2900,1600,1000,,,,2900,3600,5400,9900,12100,14800,8100,6600,4400,5400,2900,2400,2900,4400,6600,9900,14800,18100,12100,6600,5400,3600,2400,2400,3600,5400,8100,18100,22200,22200,14800,8100,6600,4400,3600,3600,4400,6600,12100,22200,27100,22200
"fleece lined leggings",30800,"United States",1.62,100,42,"","","",,,,,,60500,49500,40500,12100,3600,2400,1900,1300,2400,4400,9900,27100,60500,90500,33100,9900,5400,2400,1900,1600,2400,5400,12100,33100,74000,74000,49500,12100,8100,3600,1600,1600,2900,6600,12100,49500,90500,74000,40500,18100,8100,2900,2400,1900,2900,6600,12100,49500,135000,90500
"salmon nutrition",17400,"United States",0.13,0,36,"","","",,12100,12100,9900,9900,9900,8100,14800,14800,14800,14800,14800,14800,14800,14800,12100,12100,12100,12100,18100,18100,18100,18100,18100,18100,22200,18100,14800,14800,12100,12100,22200,22200,22200,22200,22200,18100,18100,18100,14800,18100,12100,12100,22200,22200,22200,22200,18100,18100,18100,14800,14800,14800,12100,9900
"reformation clothing",20600,"United States",0.73,100,43,"","","",,,,,,,,,,,,14800,14800,18100,18100,14800,12100,9900,8100,9900,9900,12100,14800,18100,22200,27100,33100,22200,18100,22200,18100,14800,12100,14800,14800,22200,27100,33100,90500,74000,49500,40500,27100,27100,22200,22200,22200,22200,18100,22200,22200,18100,14800,18100,18100
"anthropologie wedding dresses",12000,"United States",0.34,100,32,"","","",,,,,,,,4400,5400,5400,5400,6600,6600,6600,5400,5400,6600,9900,8100,9900,6600,8100,8100,8100,9900,9900,8100,8100,9900,12100,12100,14800,12100,12100,9900,9900,9900,12100,12100,12100,12100,12100,12100,18100,14800,12100,9900,9900,12100,12100,12100,12100,12100,9900,9900
"nike jumpsuit men",100,"United States",0.72,100,,"","","",,,,,,,,,,,,50,40,90,110,260,480,480,1000,590,480,260,210,,,,,,,210,210,93,76,62,51,34,27,51,51,93,140,210,210,76,62,62,41,34,34,51,51,93,210,256,314
"african attire",11300,"United States",0.51,100,33,"","1900","1900",1900,1900,1900,2400,2400,2400,2400,6600,18100,4400,4400,4400,4400,4400,3600,4400,3600,2400,2400,6600,22200,4400,4400,4400,4400,4400,3600,2900,3600,2900,2900,8100,33100,8100,6600,6600,6600,5400,5400,5400,5400,3600,3600,14800,49500,9900,8100,8100,6600,8100,6600,8100,6600,4400,5400
"coogi sweater",32100,"United States",0.36,100,44,"","","",,12100,12100,14800,27100,33100,33100,27100,22200,18100,14800,14800,9900,14800,14800,18100,27100,49500,49500,33100,22200,27100,18100,22200,14800,18100,18100,27100,33100,40500,49500,33100,27100,22200,18100,12100,12100,12100,14800,22200,33100,49500,49500,40500,27100,33100,18100,14800,14800,18100,27100,33100,49500,49500,60500
"vz stock",98600,"United States",0.82,0,49,"","","",,,,,,,22200,33100,33100,33100,40500,33100,40500,49500,33100,27100,33100,40500,40500,60500,74000,60500,60500,74000,60500,90500,60500,49500,49500,74000,74000,90500,74000,60500,90500,90500,90500,90500,90500,74000,110000,110000,90500,110000,90500,110000,110000,90500,90500,90500,110000,90500,110000,90500,90500
"nike windrunner jacket",16900,"United States",0.73,100,,"","","",,,,,,,,,,,,,,3600,3600,2900,6600,18100,22200,8100,5400,5400,4400,5400,2900,3600,4400,5400,6600,18100,18100,8100,6600,6600,6600,4400,2900,4400,6600,8100,8100,22200,33100,14800,14800,18100,14800,14800,12100,14800,14800,12100,18100,27100,27100
"state farm insurance near me",11000,"United States",9.15,32,39,"","","720",880,880,880,880,1000,1300,1600,1900,2900,3600,3600,3600,4400,4400,5400,4400,5400,3600,3600,3600,3600,5400,5400,8100,9900,9900,8100,8100,8100,9900,9900,9900,8100,9900,12100,12100,9900,9900,12100,12100,12100,9900,8100,8100,6600,9900,12100,12100,12100,14800,14800,12100,12100,9900,8100
"tj maxx coupon",40200,"United States",0.52,55,41,"","4400","8100",5400,6600,12100,12100,9900,9900,18100,6600,5400,6600,,,,,,,,,,,,,,,,,,,,,,,,,27100,33100,33100,33100,40500,40500,40500,49500,60500,27100,27100,33100,33100,33100,33100,40500,40500,40500,40500,60500,74000
"chipotle nutrition",86200,"United States",0.94,1,46,"","","",,,,,,,,90500,90500,110000,110000,110000,74000,74000,90500,90500,74000,60500,49500,90500,90500,90500,90500,90500,90500,90500,74000,60500,60500,49500,49500,90500,74000,74000,90500,90500,74000,74000,74000,60500,60500,49500,49500,110000,90500,110000,110000,90500,90500,90500,74000,74000,74000,60500,60500
"abbvie stock",82800,"United States",0.95,0,31,"","","",,,,,,,,,,,,,22200,22200,22200,22200,18100,27100,22200,33100,40500,49500,40500,33100,40500,40500,40500,74000,74000,60500,49500,135000,135000,135000,90500,110000,74000,110000,60500,49500,60500,60500,49500,74000,60500,60500,74000,49500,90500,110000,90500,90500,110000,110000,74000
"plus size mother of the bride dresses",45200,"United States",1.2,100,40,"","","",,,12100,9900,8100,8100,6600,18100,22200,18100,18100,18100,14800,18100,18100,33100,27100,22200,18100,60500,60500,60500,49500,49500,40500,49500,40500,33100,33100,27100,22200,74000,74000,74000,60500,49500,49500,49500,33100,27100,27100,18100,22200,60500,60500,60500,49500,40500,49500,49500,49500,40500,33100,27100,22200
"plant nursery",87900,"United States",1.23,24,33,"","","",,,12100,9900,9900,6600,6600,8100,12100,22200,40500,60500,40500,33100,27100,40500,33100,27100,27100,33100,40500,60500,90500,90500,60500,60500,49500,49500,40500,33100,33100,33100,49500,74000,90500,110000,74000,60500,74000,60500,49500,40500,40500,49500,60500,110000,135000,135000,110000,90500,90500,90500,74000,60500,49500
"easter dresses",22500,"United States",0.91,100,32,"","","",,480,590,720,720,590,1600,12100,40500,110000,1900,880,590,590,590,880,720,720,1600,12100,27100,90500,90500,1300,720,880,720,590,590,720,1600,9900,40500,165000,5400,880,480,480,590,590,590,590,1600,9900,27100,90500,135000,1300,720,720,880,880,1000,1000,1900
"used porsche",13900,"United States",1.93,68,42,"","","",8100,9900,9900,8100,8100,6600,6600,8100,8100,9900,9900,9900,8100,9900,9900,9900,9900,8100,9900,9900,12100,12100,12100,12100,12100,14800,14800,12100,12100,12100,9900,12100,12100,12100,12100,14800,12100,14800,14800,12100,12100,12100,12100,12100,12100,14800,14800,14800,14800,14800,14800,14800,14800,12100,12100
"progressive insurance quote",40600,"United States",8.42,46,60,"","","",,,27100,14800,12100,12100,12100,18100,14800,27100,18100,14800,33100,22200,18100,14800,22200,33100,14800,18100,14800,33100,33100,18100,14800,14800,22200,27100,33100,27100,22200,22200,27100,27100,22200,18100,27100,40500,40500,33100,33100,33100,27100,40500,40500,49500,40500,40500,40500,40500,40500,40500,40500,40500,33100
"toddler boy clothes",15000,"United States",1.26,100,46,"","","",,,,4400,3600,3600,5400,4400,8100,8100,5400,4400,4400,5400,8100,9900,9900,9900,9900,6600,8100,9900,8100,6600,6600,8100,12100,12100,12100,14800,12100,9900,12100,12100,9900,9900,8100,9900,14800,14800,14800,18100,14800,9900,14800,18100,14800,9900,9900,12100,18100,18100,18100,18100,18100
"docu stock",24400,"United States",1.46,0,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14800,14800,27100,14800,12100,40500,27100,22200,49500,22200,14800,33100
"peanut butter nutrition",11300,"United States",2.25,6,35,"","","",,,,3600,4400,3600,3600,5400,5400,6600,6600,6600,6600,6600,6600,8100,8100,6600,5400,9900,8100,9900,9900,8100,8100,8100,9900,8100,8100,8100,6600,12100,9900,12100,12100,9900,9900,9900,12100,9900,9900,8100,8100,14800,12100,14800,12100,9900,9900,9900,12100,9900,12100,9900,8100
"gold dress",61300,"United States",0.95,100,33,"","","",,,,49500,49500,60500,60500,60500,49500,49500,49500,49500,40500,49500,49500,60500,74000,74000,74000,74000,60500,74000,60500,60500,49500,60500,60500,60500,74000,60500,60500,60500,49500,49500,49500,60500,40500,49500,49500,60500,60500,60500,60500,60500,49500,60500,49500,49500,49500,60500,60500,74000,74000,74000,74000
"gs stock",46900,"United States",33.28,0,,"","","",,,,,,14800,14800,27100,49500,40500,49500,40500,49500,49500,40500,33100,14800,27100,49500,49500,40500,40500,40500,27100,33100,33100,22200,22200,27100,18100,27100,49500,40500,40500,49500,40500,40500,49500,40500,33100,49500,74000,74000,90500,49500,49500,74000,40500,33100,49500,40500,27100,49500,27100,33100
"fitbit stock",55600,"United States",5.27,2,35,"","","",,,,90500,60500,90500,90500,110000,110000,110000,110000,135000,74000,60500,90500,60500,49500,90500,60500,74000,74000,60500,40500,60500,40500,40500,60500,60500,49500,49500,49500,49500,60500,40500,33100,40500,74000,40500,60500,49500,40500,49500,27100,33100,40500,27100,22200,33100,22200,27100,49500,49500,135000,201000,27100
"modest dresses",20000,"United States",1.05,100,31,"","","",,,,12100,12100,12100,12100,18100,18100,22200,18100,18100,14800,14800,14800,18100,14800,14800,12100,18100,18100,27100,27100,22200,22200,22200,22200,18100,14800,18100,14800,18100,18100,27100,22200,27100,22200,22200,18100,18100,18100,18100,14800,18100,22200,27100,27100,22200,18100,22200,18100,18100,18100,14800,14800
"sweater coat",11700,"United States",1.58,100,30,"","","",,,,9900,18100,14800,14800,8100,4400,3600,2400,1600,880,1600,4400,9900,18100,18100,18100,9900,5400,4400,2900,2400,1300,2400,5400,12100,22200,22200,18100,9900,6600,6600,4400,1900,1600,1900,5400,14800,27100,27100,22200,12100,6600,6600,4400,3600,1900,2400,6600,14800,33100,27100,22200
"tsm stock",16500,"United States",1.41,0,41,"","","",,,,,,,,,,,,,,,2900,3600,3600,3600,4400,4400,3600,5400,5400,5400,6600,8100,,,,,,,,,14800,12100,12100,14800,14800,14800,14800,9900,8100,14800,8100,8100,12100,12100,9900,14800,12100,12100,27100,27100,40500
"sofi loans",26800,"United States",9.42,62,52,"","","",,,,,,,,,,22200,14800,14800,14800,14800,14800,18100,22200,22200,18100,22200,22200,27100,22200,22200,22200,22200,22200,22200,33100,22200,22200,27100,22200,22200,27100,27100,27100,22200,22200,22200,22200,22200,18100,22200,22200,27100,27100,27100,33100,27100,27100,33100,27100,27100,22200
"cold shoulder dress",14200,"United States",1.11,100,31,"","","",,,,,,3600,3600,5400,8100,14800,18100,22200,27100,27100,27100,22200,18100,14800,14800,18100,18100,33100,49500,60500,49500,40500,33100,22200,14800,14800,12100,12100,14800,22200,27100,33100,33100,27100,22200,14800,9900,8100,6600,9900,9900,14800,22200,22200,22200,22200,18100,12100,8100,5400,4400
"used range rover",22200,"United States",2.2,77,,"","","9900",9900,9900,9900,9900,9900,9900,9900,14800,14800,14800,12100,12100,12100,14800,14800,12100,12100,14800,14800,22200,18100,22200,18100,22200,22200,22200,18100,18100,18100,18100,14800,18100,18100,22200,22200,22200,18100,22200,22200,22200,22200,22200,22200,22200,22200,27100,22200,22200,22200,22200,22200,22200,22200,18100,22200
"used tesla for sale",37500,"United States",0.68,70,32,"","","",,,,,8100,6600,6600,6600,5400,5400,6600,9900,8100,5400,5400,8100,9900,5400,5400,9900,8100,6600,8100,12100,14800,22200,14800,12100,12100,18100,9900,18100,18100,12100,18100,22200,12100,9900,22200,22200,12100,22200,27100,33100,27100,33100,33100,40500,40500,40500,40500,40500,40500,40500,40500
"levis jeans",164000,"United States",1.66,100,45,"","","",,,,74000,90500,201000,201000,135000,135000,135000,110000,110000,90500,90500,90500,74000,90500,110000,110000,110000,110000,90500,90500,74000,60500,74000,90500,90500,110000,135000,110000,90500,90500,110000,90500,74000,74000,90500,90500,110000,110000,135000,135000,110000,110000,135000,110000,135000,110000,135000,165000,165000,201000,301000,301000
"radish nutrition",10900,"United States",0.19,1,45,"","","",,2900,2900,2900,4400,3600,2400,5400,6600,6600,6600,6600,5400,5400,4400,3600,3600,3600,4400,9900,6600,6600,6600,12100,12100,9900,5400,4400,6600,6600,6600,12100,9900,12100,12100,9900,9900,9900,8100,8100,8100,8100,8100,12100,12100,14800,12100,12100,12100,12100,9900,9900,9900,8100,6600
"trees for sale",15300,"United States",0.8,100,40,"","","",,,8100,6600,6600,5400,5400,5400,6600,14800,18100,18100,12100,9900,9900,9900,8100,8100,6600,6600,9900,14800,22200,18100,14800,12100,12100,9900,9900,8100,8100,8100,9900,18100,27100,27100,18100,18100,14800,12100,9900,9900,8100,8100,9900,18100,27100,22200,18100,14800,14800,14800,12100,12100,12100
"gmc near me",15600,"United States",5.82,36,26,"","","",,,,,1600,1900,1900,2400,2400,3600,3600,3600,4400,4400,4400,5400,4400,4400,5400,6600,5400,6600,6600,6600,8100,8100,8100,8100,9900,8100,9900,9900,9900,12100,9900,12100,12100,12100,12100,12100,12100,12100,12100,14800,12100,14800,14800,14800,14800,18100,18100,14800,14800,18100,18100
"direct stafford loan",12400,"United States",10.16,10,52,"","","",,,,,5400,5400,5400,18100,22200,18100,14800,14800,14800,14800,14800,6600,18100,12100,12100,18100,12100,12100,12100,12100,12100,14800,14800,6600,18100,14800,12100,18100,12100,12100,12100,12100,12100,14800,14800,5400,18100,12100,9900,14800,12100,12100,12100,12100,9900,14800,14800,6600,18100,12100,9900
"lykan hypersport",43600,"United States",0.07,4,,"","","",,74000,74000,90500,74000,60500,60500,74000,74000,60500,49500,60500,60500,,,,,,,49500,49500,49500,60500,49500,33100,49500,60500,40500,40500,40500,40500,49500,60500,,33100,33100,33100,33100,33100,33100,33100,49500,40500,40500,27100,33100,33100,33100,33100,60500,74000,49500,40500,49500,49500
"plus size maxi dresses",48100,"United States",1.51,100,51,"","","",,,,22200,12100,9900,12100,27100,49500,74000,74000,60500,60500,40500,33100,27100,22200,14800,14800,33100,49500,90500,110000,90500,74000,60500,40500,33100,27100,18100,14800,33100,49500,74000,90500,90500,74000,60500,40500,27100,22200,14800,14800,27100,40500,60500,90500,90500,74000,60500,40500,33100,27100,18100,14800
